predicted,predictor,model,roi_type,fa_type,spillover,fold,rsquared_train,delta_rsquared_train,rsquared_test,delta_rsquared_test,loglik_train,delta_loglik_train,loglik_test,delta_loglik_test
GazeDuration,SurprisalNoWhitespaceDynamic8,gpt2_k5,NoWhitespace,Dynamic8,True,7_0,0.7437168679135169,0.015251581472652043,0.7383254899368725,0.01645164222485196,-5.166313480369307,0.02890358578597585,-5.168273029665922,0.03048669627060896
GazeDuration,SurprisalNoWhitespaceFixed,gpt2_k5,NoWhitespace,Fixed,True,7_0,0.7408304818567246,0.012365195415859787,0.7336896267389081,0.011815779026887574,-5.171913250251795,0.02330381590348729,-5.177053550627166,0.02170617530936525
GazeDuration,SurprisalNoWhitespaceWhole,gpt2_k5,NoWhitespace,Whole,True,7_0,0.7421978719360243,0.013732585495159433,0.7372817552555766,0.015407907543556032,-5.169268243938372,0.025948822216910195,-5.1702634005282295,0.028496325408301715
GazeDuration,SurprisalNoWhitespaceSpanning3,gpt2_k5,NoWhitespace,Spanning3,True,7_0,0.7350599124436032,0.006594626002738413,0.7336995092484019,0.011825661536381316,-5.182923929214565,0.012293136940717986,-5.177034995786919,0.021724730149612625
GazeDuration,SurprisalNoWhitespaceSpanning4,gpt2_k5,NoWhitespace,Spanning4,True,7_0,0.7352598048984533,0.006794518457588494,0.7319360437669122,0.01006219605489167,-5.1825465459687,0.012670520186582657,-5.180335125302119,0.01842460063441198
GazeDuration,SurprisalNoWhitespaceSpanning5,gpt2_k5,NoWhitespace,Spanning5,True,7_0,0.7347334540216414,0.006268167580776529,0.733647905255594,0.011774057543573413,-5.183539648525807,0.011677417629475606,-5.1771318769330446,0.021627849003486688
GazeDuration,SurprisalNoWhitespaceSpanning6,gpt2_k5,NoWhitespace,Spanning6,True,7_0,0.7333931938323117,0.004927907391446884,0.7324646125592087,0.010590764847188128,-5.186059539813345,0.009157526341937228,-5.1793482514940505,0.019411474442480703
GazeDuration,SurprisalNoWhitespaceSpanning7,gpt2_k5,NoWhitespace,Spanning7,True,7_0,0.733128531315186,0.004663244874321126,0.7298328648636544,0.00795901715163383,-5.186555647248858,0.008661418906424245,-5.184242721205933,0.014517004730597804
GazeDuration,SurprisalNoWhitespaceSpanningWhole,gpt2_k5,NoWhitespace,SpanningWhole,True,7_0,0.7338539912597042,0.005388704818839352,0.7344101762087158,0.012536328496695281,-5.185194602961943,0.010022463193339881,-5.175698879366337,0.02306084657019447
GazeDuration,SurprisalLeadingDynamic7,gpt2_k5,Leading,Dynamic7,True,7_1,0.7334879974072626,0.007416790384622507,0.7407117363686592,-0.0010045687421305072,-5.188679069745013,0.01372445625283536,-5.137356901402527,-0.0019409281879809726
GazeDuration,SurprisalLeadingDynamic8,gpt2_k5,Leading,Dynamic8,True,7_1,0.7363809178003766,0.01030971077773657,0.7446080808630899,0.002891775752300263,-5.183222024888629,0.019181501109219568,-5.129786338046443,0.005629635168103775
GazeDuration,SurprisalLeadingFixed,gpt2_k5,Leading,Fixed,True,7_1,0.7347324142585518,0.008661207235911794,0.745067254018935,0.003350948908145357,-5.186338966532897,0.01606455946495089,-5.128886571072311,0.006529402142235519
GazeDuration,SurprisalLeadingWhole,gpt2_k5,Leading,Whole,True,7_1,0.7388374822159738,0.012766275193333732,0.7450192232735122,0.0033029181627225457,-5.178540873035434,0.023862652962414188,-5.128980764976623,0.00643520823792354
GazeDuration,SurprisalLeadingSpanning3,gpt2_k5,Leading,Spanning3,True,7_1,0.7335927948201908,0.007521587797550744,0.745018064622899,0.0033017595121093146,-5.188482421899053,0.013921104098795212,-5.128983037006686,0.006432936207860784
GazeDuration,SurprisalLeadingSpanning4,gpt2_k5,Leading,Spanning4,True,7_1,0.7324046109070899,0.006333403884449806,0.7446591126045385,0.002942807493748867,-5.190707478268993,0.011696047728855241,-5.1296864193786655,0.005729553835880807
GazeDuration,SurprisalLeadingSpanning5,gpt2_k5,Leading,Spanning5,True,7_1,0.7321906731360622,0.006119466113422178,0.7474385352561128,0.005722230145323137,-5.191107059699707,0.011296466298141183,-5.124214008421727,0.011201964792819652
GazeDuration,SurprisalLeadingSpanning6,gpt2_k5,Leading,Spanning6,True,7_1,0.7321203130237934,0.0060491060011533815,0.7447486168999882,0.003032311789198494,-5.1912384047727915,0.011165121225056751,-5.129511124331055,0.005904848883491631
GazeDuration,SurprisalLeadingSpanning7,gpt2_k5,Leading,Spanning7,True,7_1,0.7308957247983918,0.004824517775751769,0.7430962806847015,0.0013799755739117847,-5.193518901835174,0.008884624162674548,-5.132737377355551,0.002678595858995436
GazeDuration,SurprisalLeadingSpanningWhole,gpt2_k5,Leading,SpanningWhole,True,7_1,0.7314762318586722,0.005405024836032113,0.7435095725606805,0.001793267449890834,-5.19243914549979,0.009964380498058034,-5.13193235850625,0.0034836147082959457
GazeDuration,SurprisalTrailingDynamic7,gpt2_k5,Trailing,Dynamic7,True,7_1,0.738799685466575,0.012728478443934987,0.7418276863754893,0.00011138126469967258,-5.178613230307288,0.023790295690560015,-5.135200308637911,0.00021566457663535488
GazeDuration,SurprisalTrailingDynamic8,gpt2_k5,Trailing,Dynamic8,True,7_1,0.7419973512452187,0.015926144222578653,0.7439182532989377,0.0022019481881480063,-5.172454355193591,0.029949170804257186,-5.131135044790299,0.004280928424247321
GazeDuration,SurprisalTrailingFixed,gpt2_k5,Trailing,Fixed,True,7_1,0.7387658711104348,0.012694664087794738,0.747830353203139,0.006114048092349278,-5.17867795489927,0.02372557109857798,-5.12343771780525,0.011978255409296423
GazeDuration,SurprisalTrailingWhole,gpt2_k5,Trailing,Whole,True,7_1,0.7412000189828235,0.015128811960183453,0.7434592435282238,0.0017429384174341145,-5.173997174152107,0.028406351845741362,-5.132030459818991,0.003385513395555151
GazeDuration,SurprisalTrailingSpanning3,gpt2_k5,Trailing,Spanning3,True,7_1,0.7335050034953173,0.007433796472677279,0.7427632767312823,0.0010469716204926094,-5.1886471638074,0.01375636219044818,-5.133385068088283,0.0020309051262632494
GazeDuration,SurprisalTrailingSpanning4,gpt2_k5,Trailing,Spanning4,True,7_1,0.7332614942435179,0.007190287220877889,0.7457656407914945,0.004049335680704869,-5.189103829166373,0.013299696831475138,-5.127514944344242,0.00790102887030475
GazeDuration,SurprisalTrailingSpanning5,gpt2_k5,Trailing,Spanning5,True,7_1,0.7331767794815812,0.007105572458941167,0.7428500467620273,0.0011337416512375853,-5.189262601354251,0.013140924643597174,-5.1332163816981975,0.0021995915163488533
GazeDuration,SurprisalTrailingSpanning6,gpt2_k5,Trailing,Spanning6,True,7_1,0.7318893438325901,0.005818136809950025,0.7412116956263262,-0.0005046094844635141,-5.191669325233309,0.010734200764539459,-5.136391871436411,-0.0009758982218643908
GazeDuration,SurprisalTrailingSpanning7,gpt2_k5,Trailing,Spanning7,True,7_1,0.7314663211159289,0.005395114093288855,0.7399731847823303,-0.0017431203284593577,-5.192457599284947,0.009945926712901176,-5.138779067086387,-0.003363093871840306
GazeDuration,SurprisalTrailingSpanningWhole,gpt2_k5,Trailing,SpanningWhole,True,7_1,0.7319069014156344,0.005835694392994362,0.7407479207330852,-0.0009683843777045231,-5.1916365809958895,0.010766945001958739,-5.137287120208104,-0.0018711469935572822
GazeDuration,SurprisalLeadingAndTrailingDynamic7,gpt2_k5,LeadingAndTrailing,Dynamic7,True,7_1,0.7321645019627394,0.006093294940099359,0.7409407590135456,-0.000775546097244062,-5.191155918891708,0.011247607106140478,-5.136915069122543,-0.0014990959079970168
GazeDuration,SurprisalLeadingAndTrailingDynamic8,gpt2_k5,LeadingAndTrailing,Dynamic8,True,7_1,0.7347335853429544,0.008662378320314357,0.7420146821159713,0.0002983770051816492,-5.186336759163715,0.01606676683413344,-5.134838024449423,0.0005779487651231818
GazeDuration,SurprisalLeadingAndTrailingFixed,gpt2_k5,LeadingAndTrailing,Fixed,True,7_1,0.734384377042181,0.008313170019540905,0.7452134120839005,0.0034971069731107862,-5.1869945481382835,0.015408977859564743,-5.128599828821721,0.006816144392825407
GazeDuration,SurprisalLeadingAndTrailingWhole,gpt2_k5,LeadingAndTrailing,Whole,True,7_1,0.738833665449363,0.012762458426722967,0.7461543410365467,0.004438035925756978,-5.178548180245429,0.023855345752418877,-5.126749906737993,0.008666066476552992
GazeDuration,SurprisalLeadingAndTrailingSpanning3,gpt2_k5,LeadingAndTrailing,Spanning3,True,7_1,0.7333547339093813,0.007283526886741276,0.7450642787924273,0.0033479736816376393,-5.188929021323064,0.013474504674784171,-5.1288924063547405,0.006523566859805818
GazeDuration,SurprisalLeadingAndTrailingSpanning4,gpt2_k5,LeadingAndTrailing,Spanning4,True,7_1,0.7322163292009228,0.00614512217828278,0.7446788890451322,0.0029625839343425664,-5.191059157533339,0.011344368464508925,-5.129647692313274,0.005768280901272682
GazeDuration,SurprisalLeadingAndTrailingSpanning5,gpt2_k5,LeadingAndTrailing,Spanning5,True,7_1,0.731995641424283,0.00592443440164292,0.747462600461608,0.005746295350818276,-5.191471051373852,0.010932474623996491,-5.124166363876836,0.011249609337710353
