StimulusID,ContextLength,Region,RegionLength,SubtlexLogFreq,WordFreq,WordFreqLog,WordFreqZipf,PunctOrClitic,FirstFixationDuration,FirstPassDuration,RightBoundedDuration,GoPastDuration
62,1,me,2,13.063332859329108,0.00302,-5.802498414482777,6.48,False,85.95348837209302,86.6046511627907,86.6046511627907,94.7906976744186
62,2,closely,7,6.148468295917646,3.39e-05,-10.292092593729713,4.53,False,166.32558139534885,205.67441860465115,224.46511627906972,253.3023255813953
62,3,and,3,13.433927978319357,0.0257,-3.6612642831899125,7.41,False,75.62790697674419,78.79069767441861,78.79069767441861,78.79069767441861
62,4,watch,5,9.730977703126166,0.000219,-8.426438371526872,5.34,False,155.6279069767442,165.30232558139534,174.97674418604652,193.3953488372093
62,5,for,3,12.770391641736165,0.0102,-4.58536754888799,7.01,False,76.18604651162791,76.18604651162791,76.18604651162791,76.18604651162791
62,6,their,5,10.416700324794617,0.00214,-6.146949403219406,6.33,False,196.5581395348837,232.093023255814,254.4186046511628,312.4651162790698
62,7,leader.,7,7.3708601665367155,8.91e-05,-9.325750101153684,4.95,True,199.62790697674416,256.93023255813955,283.5348837209302,665.6744186046511
63,1,called,6,9.760828918798548,0.000389,-7.851930957276452,5.59,False,174.0952380952381,209.6190476190476,212.95238095238096,218.47619047619048
63,2,out,3,12.19162376134176,0.0024,-6.032286499961572,6.38,False,127.71428571428572,132.47619047619048,137.33333333333334,156.1904761904762
63,3,but,3,12.32514817888476,0.00427,-5.4561414283224,6.63,False,179.04761904761904,201.7142857142857,217.04761904761904,258.95238095238096
63,4,she,3,12.156761595723369,0.00182,-6.30891872294838,6.26,False,135.23809523809524,151.33333333333334,155.9047619047619,187.1428571428572
63,5,did,3,11.69031822852743,0.000912,-6.999870458240826,5.96,False,144.66666666666666,154.28571428571428,157.9047619047619,179.33333333333334
63,6,not,3,12.530591582408928,0.0049,-5.3185200534573935,6.69,False,164.28571428571428,180.0,180.0,238.7619047619048
63,7,move.,5,9.96763537235988,0.000224,-8.403864059680762,5.35,True,133.33333333333334,171.52380952380952,187.9047619047619,413.3333333333333
64,1,sat,3,7.285506548522785,4.37e-05,-10.038160167535828,4.64,False,138.47619047619048,190.57142857142856,190.57142857142856,193.6190476190476
64,2,down,4,11.238541249462422,0.000759,-7.183508648816347,5.88,False,126.47619047619048,142.0952380952381,152.0,165.42857142857142
64,3,and,3,13.433927978319357,0.0257,-3.6612642831899125,7.41,False,75.14285714285714,77.42857142857143,81.80952380952381,110.66666666666669
64,4,began,5,7.41336733569524,0.000117,-9.05333576846603,5.07,False,147.23809523809524,154.28571428571428,158.57142857142858,165.42857142857142
64,5,to,2,13.96096928627544,0.0269,-3.6156289886568715,7.43,False,30.571428571428573,45.80952380952381,45.80952380952381,45.80952380952381
64,6,eat,3,9.460787757817736,0.000135,-8.910235038785379,5.13,False,131.71428571428572,155.61904761904762,155.61904761904762,175.14285714285714
64,7,breakfast.,10,8.125926802707886,4.07e-05,-10.109280008516286,4.61,True,272.95238095238096,342.57142857142856,450.95238095238096,725.8095238095239
65,1,slammed,7,5.111987788356543,4.17e-06,-12.38757054162575,3.62,False,206.88372093023256,282.2325581395349,294.13953488372096,312.4651162790698
65,2,the,3,14.222246857765809,0.0537,-2.9243422756051207,7.73,False,79.81395348837209,79.81395348837209,86.4186046511628,95.34883720930232
65,3,knife,5,7.777792626338829,2.57e-05,-10.569015675020086,4.41,False,151.72093023255815,165.7674418604651,177.2093023255814,203.8139534883721
65,4,down,4,11.238541249462422,0.000759,-7.183508648816347,5.88,False,135.1627906976744,150.04651162790697,153.48837209302326,170.13953488372093
65,5,on,2,12.77914604367569,0.00813,-4.812194343122295,6.91,False,75.06976744186046,78.6046511627907,78.6046511627907,99.44186046511628
65,6,the,3,14.222246857765809,0.0537,-2.9243422756051207,7.73,False,168.8372093023256,181.2093023255814,196.3720930232558,319.2558139534884
65,7,lamb.,5,6.295266001439646,1.05e-05,-11.464125777036624,4.02,True,169.2093023255814,256.0,367.8139534883721,617.3023255813954
66,1,staggered,9,3.2580965380214817,1.62e-06,-13.33302268223004,3.21,False,193.9047619047619,358.0,374.95238095238096,383.8095238095238
66,2,into,4,10.670674845804538,0.00129,-6.653112983089179,6.11,False,165.52380952380952,176.38095238095238,198.95238095238096,240.57142857142856
66,3,the,3,14.222246857765809,0.0537,-2.9243422756051207,7.73,False,98.0952380952381,99.61904761904762,99.61904761904762,106.47619047619048
66,4,chair,5,7.828436359157584,4.9e-05,-9.923688219039404,4.69,False,127.52380952380952,138.38095238095238,142.66666666666666,157.33333333333334
66,5,at,2,12.008060634853567,0.00501,-5.296319343925284,6.7,False,63.42857142857143,68.0,68.0,68.0
66,6,his,3,11.593251209508129,0.00324,-5.732181918313702,6.51,False,194.7619047619048,278.57142857142856,311.6190476190476,414.2857142857143
66,7,desk.,5,7.713784616598755,2.69e-05,-10.523380553891272,4.43,True,167.04761904761904,178.1904761904762,204.3809523809524,452.7619047619048
67,1,do,2,12.653686867146495,0.00224,-6.1012793684723325,6.35,False,149.46341463414635,167.21951219512195,167.21951219512195,167.21951219512195
67,2,not,3,12.530591582408928,0.0049,-5.3185200534573935,6.69,False,148.390243902439,174.53658536585365,186.2439024390244,204.2926829268293
67,3,spare,5,7.360739903058278,1.91e-05,-10.865816987323301,4.28,False,179.70731707317074,193.9512195121951,201.46341463414635,238.6341463414634
67,4,the,3,14.222246857765809,0.0537,-2.9243422756051207,7.73,False,96.39024390243902,100.1951219512195,106.73170731707316,124.0
67,5,birds,5,7.1853870155804165,3.98e-05,-10.131641133114224,4.6,False,199.41463414634143,223.41463414634143,252.09756097560967,335.609756097561
67,6,a,1,13.855864282863422,0.0229,-3.776618364055131,7.36,False,40.58536585365854,40.58536585365854,48.29268292682927,67.41463414634147
67,7,killing.,8,8.285261134068948,7.59e-05,-9.486092556040502,4.88,True,255.1219512195122,352.6829268292683,459.0243902439024,1043.5121951219512
68,1,think,5,11.82963950187977,0.0012,-6.725433638854852,6.08,False,167.8095238095238,230.1904761904762,230.1904761904762,233.52380952380952
68,2,our,3,11.176403227098971,0.00138,-6.585671707349258,6.14,False,132.47619047619048,139.04761904761904,140.85714285714286,166.85714285714286
68,3,friend's,8,9.653614941479894,8.91e-06,-11.628325093199981,3.95,True,173.23809523809524,204.57142857142856,217.3333333333333,240.3809523809524
68,4,demands,7,6.20455776256869,2.57e-05,-10.569015675020086,4.41,False,208.66666666666663,243.42857142857144,257.5238095238095,286.4761904761905
68,5,are,3,12.490017744185044,0.0055,-5.203007168561894,6.74,False,106.85714285714286,119.14285714285714,119.14285714285714,119.14285714285714
68,6,well,4,,0.00107,-6.840096537050383,6.03,False,162.1904761904762,184.66666666666663,199.23809523809524,240.0
68,7,justified.,10,4.836281906951478,1.05e-05,-11.464125777036624,4.02,True,212.8571428571429,314.0952380952381,386.8571428571428,787.3333333333334
69,1,us,2,11.367645325311155,0.0011,-6.812445008268726,6.04,False,83.33333333333333,87.04761904761905,99.33333333333331,130.85714285714286
69,2,leave,5,10.261022126886742,0.000219,-8.426438371526872,5.34,False,129.9047619047619,157.14285714285714,176.0,226.8571428571429
69,3,these,5,10.7386549931165,0.0011,-6.812445008268726,6.04,False,150.1904761904762,177.04761904761904,193.6190476190476,245.1428571428572
69,4,poor,4,8.792245847467877,0.000123,-9.003325389584058,5.09,False,155.33333333333334,155.33333333333334,155.33333333333334,205.6190476190476
69,5,people,6,10.937596874990138,0.00178,-6.33114185849837,6.25,False,156.38095238095238,167.23809523809524,180.66666666666663,192.3809523809524
69,6,in,2,13.119246525062724,0.0186,-3.9845936928866372,7.27,False,43.61904761904762,54.38095238095238,54.38095238095238,80.57142857142857
69,7,peace.,6,8.174702882469461,0.000105,-9.161549255426252,5.02,True,216.0,269.7142857142857,319.3333333333333,684.8571428571429
70,1,closed,6,7.9222610583532465,7.94e-05,-9.441010930266133,4.9,False,159.42857142857142,222.7619047619048,256.95238095238096,315.5238095238095
70,2,the,3,14.222246857765809,0.0537,-2.9243422756051207,7.73,False,79.04761904761905,79.04761904761905,87.9047619047619,138.57142857142858
70,3,door,4,9.608780865147382,0.00012,-9.028017981849242,5.08,False,130.85714285714286,152.47619047619048,152.47619047619048,157.52380952380952
70,4,and,3,13.433927978319357,0.0257,-3.6612642831899125,7.41,False,57.71428571428572,58.95238095238095,58.95238095238095,58.95238095238095
70,5,took,4,9.767324127723256,0.000324,-8.034766733530017,5.51,False,157.61904761904762,172.1904761904762,176.1904761904762,209.52380952380952
70,6,a,1,13.855864282863422,0.0229,-3.776618364055131,7.36,False,65.04761904761905,79.14285714285714,99.61904761904762,153.14285714285714
70,7,breath.,7,7.736743682453495,3.31e-05,-10.315974254437783,4.52,True,216.66666666666663,317.7142857142857,364.8571428571428,597.9047619047619
71,1,sat,3,7.285506548522785,4.37e-05,-10.038160167535828,4.64,False,132.1951219512195,134.73170731707316,147.70731707317074,166.6341463414634
71,2,down,4,11.238541249462422,0.000759,-7.183508648816347,5.88,False,154.4390243902439,162.2439024390244,168.6829268292683,227.1219512195122
71,3,and,3,13.433927978319357,0.0257,-3.6612642831899125,7.41,False,51.21951219512195,51.21951219512195,51.21951219512195,54.926829268292686
71,4,tucked,6,5.062595033026967,4.17e-06,-12.38757054162575,3.62,False,152.390243902439,187.5121951219512,187.5121951219512,187.5121951219512
71,5,into,4,10.670674845804538,0.00129,-6.653112983089179,6.11,False,150.0487804878049,163.41463414634146,177.9512195121951,216.97560975609755
71,6,his,3,11.593251209508129,0.00324,-5.732181918313702,6.51,False,108.39024390243902,111.51219512195122,115.3170731707317,149.46341463414635
71,7,breakfast.,10,8.125926802707886,4.07e-05,-10.109280008516286,4.61,True,193.26829268292684,256.0,350.1463414634146,858.6341463414634
72,1,stood,5,7.181591944611864,3.72e-05,-10.199199108516742,4.57,False,167.34883720930233,242.6046511627907,284.8372093023256,323.4418604651163
72,2,against,7,9.2387334464774,0.000479,-7.643809751785113,5.68,False,177.11627906976744,202.9767441860465,218.69767441860463,254.13953488372093
72,3,the,3,14.222246857765809,0.0537,-2.9243422756051207,7.73,False,48.372093023255815,48.372093023255815,48.372093023255815,48.372093023255815
72,4,wall,4,8.190077049719049,0.00011,-9.115029283081363,5.04,False,141.11627906976744,141.11627906976744,141.11627906976744,141.11627906976744
72,5,to,2,13.96096928627544,0.0269,-3.6156289886568715,7.43,False,23.53488372093023,25.11627906976744,25.11627906976744,53.2093023255814
72,6,steady,6,7.05444965813294,2.04e-05,-10.799970755165333,4.31,False,179.53488372093022,214.88372093023256,238.5116279069768,268.5581395348837
72,7,himself.,8,8.877381954654766,0.000178,-8.633726445874593,5.25,True,182.88372093023256,205.95348837209303,232.46511627906972,629.3023255813954
73,1,else,4,10.039197819688574,0.00024,-8.334871217955703,5.38,False,141.71428571428572,160.0952380952381,169.33333333333334,190.95238095238096
73,2,had,3,11.355944115909686,0.00214,-6.146949403219406,6.33,False,107.61904761904762,116.38095238095238,120.76190476190476,135.33333333333334
73,3,dared,5,5.42934562895444,3.31e-06,-12.618532157551298,3.52,False,180.1904761904762,215.23809523809524,252.66666666666663,342.7619047619048
73,4,step,4,8.708144074908246,0.000135,-8.910235038785379,5.13,False,194.47619047619048,203.7142857142857,213.3333333333333,248.57142857142856
73,5,within,6,8.012018239159062,0.000275,-8.198739096661406,5.44,False,164.0,192.1904761904762,209.52380952380952,236.66666666666663
73,6,the,3,14.222246857765809,0.0537,-2.9243422756051207,7.73,False,76.57142857142857,84.28571428571429,84.28571428571429,145.42857142857142
73,7,ring.,5,8.461680481485978,6.46e-05,-9.6472945991893,4.81,True,221.7142857142857,273.7142857142857,382.1904761904762,902.7619047619048
74,1,of,2,13.288621606997308,0.0251,-3.684887428860335,7.4,False,97.33333333333331,97.33333333333331,102.66666666666669,130.95238095238096
74,2,the,3,14.222246857765809,0.0537,-2.9243422756051207,7.73,False,90.0,100.38095238095238,100.38095238095238,100.38095238095238
74,3,city,4,9.062304293148776,0.000407,-7.806697126821463,5.61,False,113.61904761904762,118.95238095238096,123.61904761904762,151.42857142857142
74,4,people,6,10.937596874990138,0.00178,-6.33114185849837,6.25,False,152.1904761904762,174.1904761904762,185.3333333333333,214.0952380952381
74,5,dress,5,8.399984990510696,5.75e-05,-9.763723871032047,4.76,False,172.1904761904762,176.95238095238096,186.66666666666663,229.6190476190476
74,6,like,4,12.2256154351499,0.00257,-5.9638493411645035,6.41,False,195.6190476190476,238.8571428571429,246.7619047619048,328.85714285714283
74,7,that.,5,13.486557779225055,0.0102,-4.58536754888799,7.01,True,164.66666666666666,170.1904761904762,192.3809523809524,300.85714285714283
75,1,saw,3,9.929496371717178,0.000219,-8.426438371526872,5.34,False,166.47619047619048,203.9047619047619,208.7619047619048,224.3809523809524
75,2,the,3,14.222246857765809,0.0537,-2.9243422756051207,7.73,False,102.66666666666669,110.28571428571428,126.66666666666669,149.33333333333334
75,3,throwing,8,7.305188215393037,2.51e-05,-10.592638727770726,4.4,False,176.1904761904762,240.28571428571428,249.3333333333333,264.85714285714283
75,4,knife,5,7.777792626338829,2.57e-05,-10.569015675020086,4.41,False,172.47619047619048,181.9047619047619,208.0952380952381,287.1428571428572
75,5,in,2,13.119246525062724,0.0186,-3.9845936928866372,7.27,False,71.80952380952381,71.80952380952381,71.80952380952381,89.52380952380952
75,6,his,3,11.593251209508129,0.00324,-5.732181918313702,6.51,False,215.3333333333333,296.1904761904762,362.8571428571428,586.952380952381
75,7,hand.,5,9.565353936588249,0.000257,-8.266434083964072,5.41,True,135.04761904761904,146.85714285714286,188.28571428571428,304.95238095238096
76,1,was,3,12.572072477248572,0.00661,-5.019171609989949,6.82,False,110.0,131.9047619047619,131.9047619047619,132.85714285714286
76,2,smiling,7,6.776506992372183,1.41e-05,-11.169328668406719,4.15,False,139.33333333333334,166.0,169.8095238095238,190.7619047619048
76,3,in,2,13.119246525062724,0.0186,-3.9845936928866372,7.27,False,65.42857142857143,68.95238095238095,68.95238095238095,77.9047619047619
76,4,the,3,14.222246857765809,0.0537,-2.9243422756051207,7.73,False,130.57142857142858,130.57142857142858,130.57142857142858,138.28571428571428
76,5,"dark,",5,8.416046009411279,0.00011,-9.115029283081363,5.04,True,127.23809523809524,133.14285714285714,136.47619047619048,151.33333333333334
76,6,teeth,5,7.799753318287247,3.8e-05,-10.177921766662404,4.58,False,176.47619047619048,194.95238095238096,230.7619047619048,276.4761904761905
76,7,flashing.,9,5.093750200806762,4.79e-06,-12.248959269932646,3.68,True,247.04761904761904,325.04761904761904,451.7142857142857,937.5238095238096
77,1,your,4,12.702946392928103,0.00339,-5.686925328091253,6.53,False,136.66666666666666,173.9047619047619,188.1904761904762,232.47619047619048
77,2,smart,5,8.498825534058053,6.76e-05,-9.60190109562651,4.83,False,152.95238095238096,184.7619047619048,200.0,233.3333333333333
77,3,foul,4,6.6039438246004725,1.12e-05,-11.399587851131656,4.05,False,184.8571428571429,210.1904761904762,233.9047619047619,326.57142857142856
77,4,mouth,5,8.580167990577625,6.76e-05,-9.60190109562651,4.83,False,155.52380952380952,164.1904761904762,209.8095238095238,363.7142857142857
77,5,and,3,13.433927978319357,0.0257,-3.6612642831899125,7.41,False,57.61904761904762,61.90476190476191,61.90476190476191,77.52380952380952
77,6,sit,3,9.672752760526096,7.94e-05,-9.441010930266133,4.9,False,259.7142857142857,336.57142857142856,381.4285714285714,590.3809523809524
77,7,down.,5,11.238541249462422,0.000759,-7.183508648816347,5.88,True,116.38095238095238,116.38095238095238,126.0952380952381,288.1904761904762
78,1,me,2,13.063332859329108,0.00302,-5.802498414482777,6.48,False,103.8095238095238,113.9047619047619,117.33333333333331,131.14285714285714
78,2,what,4,,0.0024,-6.032286499961572,6.38,False,126.95238095238096,148.1904761904762,152.76190476190476,157.14285714285714
78,3,really,6,11.245150589510423,0.000933,-6.9771052499358,5.97,False,152.38095238095238,169.52380952380952,173.8095238095238,184.95238095238096
78,4,happened,8,10.126391075045728,0.000158,-8.752914892026116,5.2,False,148.66666666666666,152.47619047619048,156.76190476190476,179.33333333333334
78,5,to,2,13.96096928627544,0.0269,-3.6156289886568715,7.43,False,24.47619047619047,24.47619047619047,24.47619047619047,24.47619047619047
78,6,the,3,14.222246857765809,0.0537,-2.9243422756051207,7.73,False,183.3333333333333,195.1428571428572,197.9047619047619,277.9047619047619
78,7,truck.,6,8.220403099933728,4.37e-05,-10.038160167535828,4.64,True,149.04761904761904,193.23809523809524,226.8571428571429,448.2857142857143
79,1,door,4,9.608780865147382,0.00012,-9.028017981849242,5.08,False,99.42857142857144,115.42857142857144,115.42857142857144,125.04761904761904
79,2,was,3,12.572072477248572,0.00661,-5.019171609989949,6.82,False,69.9047619047619,73.80952380952381,81.61904761904762,110.1904761904762
79,3,opened,6,7.453561871643373,7.08e-05,-9.55565014483622,4.85,False,120.76190476190476,125.61904761904762,126.85714285714286,148.1904761904762
79,4,and,3,13.433927978319357,0.0257,-3.6612642831899125,7.41,False,68.76190476190476,69.52380952380952,74.85714285714286,103.04761904761904
79,5,Alexander,9,6.184148890937483,2.51e-05,-10.592638727770726,4.4,False,170.1904761904762,199.52380952380952,230.1904761904762,291.9047619047619
79,6,walked,6,7.914617709040678,4.68e-05,-9.969625218290819,4.67,False,238.28571428571428,314.85714285714283,388.4761904761905,592.0
79,7,out.,4,12.19162376134176,0.0024,-6.032286499961572,6.38,True,136.1904761904762,174.0952380952381,253.04761904761904,1097.5238095238096
80,1,were,4,11.348097990478854,0.00219,-6.123853689491628,6.34,False,126.95238095238096,141.71428571428572,156.57142857142858,169.8095238095238
80,2,choked,6,5.164785973923514,3.39e-06,-12.594651138481915,3.53,False,170.95238095238096,194.47619047619048,207.8095238095238,259.42857142857144
80,3,screams,7,6.759255270663693,6.92e-06,-11.881080337572056,3.84,False,235.3333333333333,274.4761904761905,349.8095238095238,486.3809523809524
80,4,and,3,13.433927978319357,0.0257,-3.6612642831899125,7.41,False,29.904761904761905,33.42857142857143,37.04761904761905,52.66666666666666
80,5,shouts,6,5.365976015021851,3.47e-06,-12.571327145976946,3.54,False,192.28571428571428,245.42857142857144,253.1428571428572,285.3333333333333
80,6,of,2,13.288621606997308,0.0251,-3.684887428860335,7.4,False,42.57142857142857,42.57142857142857,42.57142857142857,47.142857142857146
80,7,dismay.,7,3.1354942159291497,1.82e-06,-13.216619113330049,3.26,True,263.3333333333333,429.9047619047619,534.1904761904761,817.3333333333334
81,1,will,4,11.592715833116516,0.00282,-5.871018358571122,6.45,False,139.04761904761904,150.95238095238096,178.57142857142858,226.66666666666663
81,2,be,2,12.58821794831672,0.00617,-5.088056424857386,6.79,False,80.0,85.14285714285714,85.14285714285714,90.0
81,3,men,3,9.852773037991629,0.000324,-8.034766733530017,5.51,False,129.61904761904762,134.85714285714286,148.47619047619048,507.7142857142857
81,4,to,2,13.96096928627544,0.0269,-3.6156289886568715,7.43,False,84.57142857142857,100.1904761904762,108.66666666666669,128.57142857142858
81,5,kill,4,10.04676504723975,0.000123,-9.003325389584058,5.09,False,119.04761904761904,126.66666666666669,138.47619047619048,186.95238095238096
81,6,either,6,9.138629524422182,0.000214,-8.449534075652812,5.33,False,218.1904761904762,295.42857142857144,367.5238095238095,558.5714285714286
81,7,way.,4,11.193560068411012,0.00102,-6.8879525536467465,6.01,True,128.66666666666666,145.23809523809524,151.23809523809524,367.6190476190476
82,1,were,4,11.348097990478854,0.00219,-6.123853689491628,6.34,False,149.14285714285714,157.14285714285714,162.28571428571428,182.57142857142856
82,2,definitely,10,8.255308811785596,9.12e-05,-9.302454564393361,4.96,False,157.33333333333334,189.8095238095238,208.47619047619048,287.8095238095238
82,3,holding,7,8.169053149927342,7.76e-05,-9.463941842116137,4.89,False,154.57142857142858,196.47619047619048,196.47619047619048,196.47619047619048
82,4,hands,5,9.397898195565384,0.000145,-8.838776125888765,5.16,False,154.1904761904762,161.42857142857142,161.42857142857142,182.47619047619048
82,5,underneath,10,6.720220155135295,1.2e-05,-11.330595574877663,4.08,False,190.1904761904762,251.9047619047619,271.8095238095238,325.42857142857144
82,6,the,3,14.222246857765809,0.0537,-2.9243422756051207,7.73,False,56.0,56.0,56.57142857142857,109.8095238095238
82,7,table.,6,8.591743922680534,0.000112,-9.097010793812435,5.05,True,183.7142857142857,243.23809523809524,245.42857142857144,567.4285714285714
83,1,still,5,10.602243971860585,0.000832,-7.091677996950765,5.92,False,140.1904761904762,160.47619047619048,176.38095238095238,221.8095238095238
83,2,teaches,7,5.579729825986222,8.91e-06,-11.628325093199981,3.95,False,181.42857142857144,214.66666666666663,222.8571428571429,237.3333333333333
83,3,and,3,13.433927978319357,0.0257,-3.6612642831899125,7.41,False,57.80952380952381,57.80952380952381,57.80952380952381,97.8095238095238
83,4,still,5,10.602243971860585,0.000832,-7.091677996950765,5.92,False,182.8571428571429,204.47619047619048,231.9047619047619,294.2857142857143
83,5,claims,6,6.5652649700353605,7.24e-05,-9.533302877358087,4.86,False,207.04761904761904,227.52380952380952,240.47619047619048,288.57142857142856
83,6,to,2,13.96096928627544,0.0269,-3.6156289886568715,7.43,False,25.80952380952381,29.714285714285715,29.714285714285715,29.714285714285715
83,7,hate,4,9.30054663986233,0.000129,-8.955697378409104,5.11,False,249.8095238095238,320.6666666666667,350.6666666666667,597.047619047619
83,8,it.,3,13.77854777376974,0.00891,-4.720581026276075,6.95,True,106.57142857142856,114.0,116.76190476190476,328.2857142857143
84,1,him,3,12.087908287179532,0.00129,-6.653112983089179,6.11,False,130.76190476190476,158.47619047619048,171.14285714285714,184.47619047619048
84,2,"now,",4,12.003546340600291,0.00151,-6.49564556193014,6.18,True,125.33333333333331,135.04761904761904,161.71428571428572,226.57142857142856
84,3,don't,5,5.579729825986222,0.00158,-6.450330368652124,6.2,True,158.1904761904762,187.9047619047619,197.9047619047619,243.7142857142857
84,4,wait,4,10.653558397162229,0.000224,-8.403864059680762,5.35,False,152.47619047619048,157.71428571428572,159.61904761904762,176.47619047619048
84,5,for,3,12.770391641736165,0.0102,-4.58536754888799,7.01,False,101.04761904761904,107.42857142857144,107.42857142857144,107.42857142857144
84,6,him,3,12.087908287179532,0.00129,-6.653112983089179,6.11,False,107.14285714285714,110.0,110.0,117.42857142857144
84,7,to,2,13.96096928627544,0.0269,-3.6156289886568715,7.43,False,88.28571428571429,92.47619047619048,92.47619047619048,168.28571428571428
84,8,escape.,7,7.722234744709607,4.37e-05,-10.038160167535828,4.64,True,158.47619047619048,236.8571428571429,298.2857142857143,561.1428571428571
85,1,die,3,9.496871782670569,0.000117,-9.05333576846603,5.07,False,147.53488372093022,166.04651162790697,169.7674418604651,248.1860465116279
85,2,of,2,13.288621606997308,0.0251,-3.684887428860335,7.4,False,78.6046511627907,84.55813953488372,84.55813953488372,96.3720930232558
85,3,cold,4,8.80056599227992,0.000105,-9.161549255426252,5.02,False,160.09302325581396,183.8139534883721,193.67441860465115,227.06976744186048
85,4,before,6,10.609081944147828,0.000851,-7.069098311882094,5.93,False,202.13953488372093,222.9767441860465,261.1162790697674,347.3488372093023
85,5,you,3,14.573842769379338,0.00955,-4.651214114018294,6.98,False,79.44186046511628,79.44186046511628,83.16279069767442,103.53488372093024
85,6,die,3,9.496871782670569,0.000117,-9.05333576846603,5.07,False,137.48837209302326,138.2325581395349,138.2325581395349,138.2325581395349
85,7,in,2,13.119246525062724,0.0186,-3.9845936928866372,7.27,False,73.95348837209302,73.95348837209302,73.95348837209302,107.90697674418604
85,8,battle.,7,7.675546002537848,8.71e-05,-9.34845252600085,4.94,True,204.46511627906972,307.16279069767444,368.8372093023256,692.1860465116279
86,1,"God,",4,10.737721883950984,0.000372,-7.89661643487396,5.57,True,173.9047619047619,189.3333333333333,205.04761904761904,239.1428571428572
86,2,if,2,12.104095289417709,0.00295,-5.825950074732104,6.47,False,74.0,89.04761904761905,89.04761904761905,124.85714285714286
86,3,you,3,14.573842769379338,0.00955,-4.651214114018294,6.98,False,142.47619047619048,154.28571428571428,157.9047619047619,168.0952380952381
86,4,are,3,12.490017744185044,0.0055,-5.203007168561894,6.74,False,67.80952380952381,70.95238095238095,70.95238095238095,70.95238095238095
86,5,"watching,",9,8.533263371593732,0.000105,-9.161549255426252,5.02,True,167.33333333333334,188.28571428571428,201.52380952380952,288.95238095238096
86,6,give,4,10.994722696865187,0.000513,-7.57523451786175,5.71,False,146.0,152.76190476190476,158.47619047619048,213.1428571428572
86,7,me,2,13.063332859329108,0.00302,-5.802498414482777,6.48,False,60.0,65.33333333333333,65.33333333333333,87.9047619047619
86,8,strength.,9,7.540621528657152,6.31e-05,-9.67078820363231,4.8,True,193.23809523809524,288.0952380952381,374.0952380952381,900.6666666666666
87,1,heaved,6,2.3025850929940455,2.75e-07,-15.106131169015882,2.44,False,190.7906976744186,333.1162790697674,337.30232558139534,346.69767441860466
87,2,his,3,11.593251209508129,0.00324,-5.732181918313702,6.51,False,134.88372093023256,137.30232558139534,165.95348837209303,219.2558139534884
87,3,shoulders,9,6.396929655216146,1.51e-05,-11.100809191648768,4.18,False,174.97674418604652,213.02325581395348,246.88372093023256,310.3255813953488
87,4,and,3,13.433927978319357,0.0257,-3.6612642831899125,7.41,False,75.62790697674419,79.44186046511628,79.44186046511628,94.4186046511628
87,5,swung,5,4.762173934797756,2.95e-06,-12.733671489881996,3.47,False,180.46511627906972,204.0,234.5116279069768,292.0
87,6,the,3,14.222246857765809,0.0537,-2.9243422756051207,7.73,False,73.86046511627907,106.4186046511628,106.4186046511628,113.2093023255814
87,7,axe,3,5.517452896464707,6.17e-06,-11.995795512722887,3.79,False,178.2325581395349,222.2325581395349,242.7906976744186,328.8372093023256
87,8,again.,6,10.607277893194553,0.000501,-7.5989042572786305,5.7,True,245.67441860465115,282.3255813953488,294.69767441860466,564.0930232558139
88,1,is,2,13.038248891280736,0.0117,-4.448166428631418,7.07,False,108.97560975609755,142.9268292682927,142.9268292682927,156.8780487804878
88,2,after,5,10.457717433909403,0.00129,-6.653112983089179,6.11,False,178.2439024390244,229.9512195121951,294.7317073170732,371.219512195122
88,3,glory,5,6.99942246750796,2.29e-05,-10.684369280601388,4.36,False,168.78048780487805,184.1951219512195,223.8048780487805,298.7317073170732
88,4,and,3,13.433927978319357,0.0257,-3.6612642831899125,7.41,False,60.19512195121951,60.19512195121951,60.19512195121951,63.1219512195122
88,5,heads,5,7.685703061234547,4.68e-05,-9.969625218290819,4.67,False,203.3170731707317,254.6341463414634,268.8780487804878,328.780487804878
88,6,for,3,12.770391641736165,0.0102,-4.58536754888799,7.01,False,86.34146341463415,90.73170731707316,96.8780487804878,109.07317073170732
88,7,his,3,11.593251209508129,0.00324,-5.732181918313702,6.51,False,172.29268292682926,176.58536585365854,239.609756097561,428.4878048780488
88,8,hall.,5,7.88193748927207,7.41e-05,-9.510093676135478,4.87,True,191.41463414634143,233.0731707317073,310.3414634146341,711.4146341463414
89,1,just,4,12.39754388270923,0.00269,-5.9182140481936685,6.43,False,154.73170731707316,226.0487804878049,234.53658536585365,251.5121951219512
89,2,wished,6,6.040254711277414,1e-05,-11.512915465020228,4.0,False,162.2439024390244,182.14634146341464,206.8292682926829,253.9512195121951
89,3,he,2,12.872611442080991,0.0049,-5.3185200534573935,6.69,False,67.90243902439025,67.90243902439025,67.90243902439025,135.70731707317074
89,4,could,5,11.327908278228264,0.00115,-6.76799324965046,6.06,False,180.78048780487805,201.26829268292684,204.8780487804878,237.46341463414635
89,5,talk,4,10.682927101661086,0.000263,-8.243356145558446,5.42,False,150.2439024390244,163.41463414634146,167.1219512195122,173.9512195121951
89,6,to,2,13.96096928627544,0.0269,-3.6156289886568715,7.43,False,88.29268292682927,95.02439024390245,95.02439024390245,101.65853658536584
89,7,his,3,11.593251209508129,0.00324,-5.732181918313702,6.51,False,203.02439024390245,214.6341463414634,280.780487804878,388.0975609756098
