StimulusID,ContextLength,Region,RegionCleaned,RegionLength,SubtlexLogFreq,WordFreq,WordFreqLog,WordFreqZipf,PunctOrClitic,DwellTime,FirstFixationDuration,FirstPassDwellTime,FirstPassLandingPosition,SkipRate
en-universal-test.conllu 1714,2,both,both,4.0,4.17791147609401,0.000617,-7.3906415340588865,5.79,False,323.96875,230.26923076923077,239.53846153846155,0.5773076923076923,0.375
en-universal-test.conllu 1714,3,made,made,4.0,4.45677583800721,0.000832,-7.091678117143066,5.92,False,327.28125,201.6,213.06666666666666,0.712,0.1875
en-universal-test.conllu 1714,4,investors,investors,9.0,2.22010808804005,2.19e-05,-10.729023921141819,4.34,False,391.90625,212.25806451612902,247.4516129032258,1.2103225806451614,0.03125
en-universal-test.conllu 1714,5,uneasy,uneasy,6.0,2.02938377768521,2.82e-06,-12.778773673014252,3.45,False,315.96875,216.06896551724137,267.9310344827586,1.1755172413793105,0.125
en-universal-test.conllu 1714,6,and,and,3.0,5.8342814273373,0.0257,-3.661264287080963,7.41,False,58.25,164.3,164.3,0.6639999999999999,0.78125
en-universal-test.conllu 1714,7,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,118.3125,190.71428571428572,201.64285714285714,0.6328571428571428,0.6875
en-universal-test.conllu 1714,8,corporations,corporations,12.0,2.00860017176192,1.48e-05,-11.120883377194204,4.17,False,439.34375,191.84375,260.40625,1.238125,0.0
en-universal-test.conllu 1714,9,more,more,4.0,4.82104819762939,0.00229,-6.079203461415989,6.36,False,262.6875,233.52,253.0,0.986,0.3125
en-universal-test.conllu 1714,10,vulnerable.,vulnerable,10.0,2.6414741105041,1.62e-05,-11.030499315725935,4.21,True,305.46875,227.79310344827587,246.6551724137931,1.059655172413793,0.09375
en-universal-test.conllu 1747,0,I,i,1.0,6.30931710712425,0.0123,-4.398156016603766,7.09,False,93.25,198.93333333333334,198.93333333333334,0.232,0.53125
en-universal-test.conllu 1747,1,thought,thought,7.0,4.61524493402638,0.000389,-7.851931214345828,5.59,False,312.4375,182.83333333333334,242.63333333333333,0.8673333333333333,0.125
en-universal-test.conllu 1747,2,your,your,4.0,5.516820843548,0.00339,-5.686925357589778,6.53,False,211.21875,196.0,223.95652173913044,0.7591304347826088,0.5
en-universal-test.conllu 1747,3,editorial,editorial,9.0,2.04921802267018,1.29e-05,-11.258283246596648,4.11,False,433.78125,210.5625,251.53125,0.7534375,0.03125
en-universal-test.conllu 1747,4,was,was,3.0,5.45998320887664,0.00661,-5.019171625118542,6.82,False,167.25,189.15,198.25,0.531,0.53125
en-universal-test.conllu 1747,5,factually,factually,9.0,0.698970004336019,6.46e-07,-14.25246633316381,2.81,False,607.75,227.71875,334.0625,0.850625,0.0625
en-universal-test.conllu 1747,6,accurate,accurate,8.0,2.60314437262018,3.72e-05,-10.199201796685173,4.57,False,458.8125,241.19354838709677,270.96774193548384,0.9412903225806452,0.125
en-universal-test.conllu 1747,7,and,and,3.0,5.8342814273373,0.0257,-3.661264287080963,7.41,False,62.0,176.8,176.8,0.8629999999999999,0.75
en-universal-test.conllu 1747,8,deliberately,deliberately,12.0,2.50514997831991,1.05e-05,-11.464135300800796,4.02,False,629.15625,273.125,354.3125,1.183125,0.0
en-universal-test.conllu 1747,9,elucidative.,elucidative,11.0,,0.0,-inf,0.0,True,1052.28125,293.8125,752.65625,1.248125,0.0
en-universal-test.conllu 1762,0,Right,right,5.0,5.31054250421518,0.000912,-6.999870567889943,5.96,False,293.875,225.0625,253.125,0.325,0.0
en-universal-test.conllu 1762,1,now,now,3.0,5.21307659793577,0.00151,-6.495645628155304,6.18,False,233.375,173.17857142857142,180.10714285714286,0.8507142857142858,0.3125
en-universal-test.conllu 1762,2,they're,they're,7.0,,0.000295,-8.128535201624453,5.47,True,382.3125,201.55172413793105,236.41379310344828,1.3551724137931034,0.28125
en-universal-test.conllu 1762,3,pursuing,pursuing,8.0,2.21218760440396,9.12e-06,-11.605040753878034,3.96,False,660.4375,242.28125,412.46875,0.979375,0.03125
en-universal-test.conllu 1762,4,evidence.,evidence,8.0,3.63708927353033,0.000138,-8.88825687280707,5.14,True,220.71875,216.6,234.08,0.9032000000000001,0.21875
en-universal-test.conllu 1773,0,"No,",no,2.0,5.48365860383744,0.00224,-6.101279413115189,6.35,True,239.8125,193.40625,212.1875,0.3440625,0.0
en-universal-test.conllu 1773,1,Mr.,mr,2.0,4.77886724574492,0.00049,-7.621105166859602,5.69,True,220.0625,225.0,246.04347826086956,0.6339130434782608,0.46875
en-universal-test.conllu 1773,2,Lantos's,lantos's,8.0,,0.0,-inf,0.0,True,558.25,237.74193548387098,333.5806451612903,0.8622580645161291,0.125
en-universal-test.conllu 1773,3,complaints,complaints,10.0,2.54406804435028,1.7e-05,-10.982297213908058,4.23,False,465.71875,223.21875,260.9375,1.2365625,0.0
en-universal-test.conllu 1773,4,simply,simply,6.0,3.37346372163237,0.00012,-9.028018815182229,5.08,False,421.25,242.46666666666667,281.2,1.1133333333333333,0.125
en-universal-test.conllu 1773,5,won't,won't,5.0,,0.000219,-8.426438828147774,5.34,True,300.78125,213.48275862068965,238.9655172413793,0.8737931034482759,0.125
en-universal-test.conllu 1773,6,wash.,wash,4.0,3.31764554322116,2.88e-05,-10.455135170822373,4.46,True,181.90625,202.15,215.8,0.445,0.375
en-universal-test.conllu 1848,0,It,it,2.0,5.98394771743588,0.00891,-4.720581037499419,6.95,False,173.53125,191.48275862068965,191.48275862068965,0.3217241379310345,0.125
en-universal-test.conllu 1848,1,helped,helped,6.0,3.37821614974988,7.59e-05,-9.48609387356269,4.88,False,282.5625,206.26923076923077,269.88461538461536,1.2926923076923076,0.34375
en-universal-test.conllu 1848,2,that,that,4.0,5.8571382268439,0.0102,-4.585367558691911,7.01,False,187.65625,173.15,181.45,0.7304999999999999,0.6875
en-universal-test.conllu 1848,3,his,his,3.0,5.03488903532673,0.00324,-5.732181949177899,6.51,False,250.8125,243.9,255.7,0.479,0.46875
en-universal-test.conllu 1848,4,inventory,inventory,9.0,2.37839790094814,1.38e-05,-11.190841965801114,4.14,False,410.46875,320.2758620689655,334.0344827586207,0.9882758620689656,0.1875
en-universal-test.conllu 1848,5,is,is,2.0,5.662440491974,0.0117,-4.448166437178426,7.07,False,127.21875,217.3846153846154,217.3846153846154,0.4015384615384615,0.75
en-universal-test.conllu 1848,6,a,a,1.0,6.01752581716572,0.0229,-3.776618368421943,7.36,False,121.75,232.57142857142858,232.57142857142858,0.2957142857142857,0.625
en-universal-test.conllu 1848,7,third,third,5.0,3.58001211252942,0.000209,-8.473176305999463,5.32,False,227.8125,212.38095238095238,229.14285714285714,0.7447619047619047,0.46875
en-universal-test.conllu 1848,8,smaller,smaller,7.0,2.83314711191279,6.31e-05,-9.670789788417107,4.8,False,261.5,198.5,256.75,0.97,0.125
en-universal-test.conllu 1848,9,now,now,3.0,5.21307659793577,0.00151,-6.495645628155304,6.18,False,238.96875,236.6,249.48,0.7548,0.46875
en-universal-test.conllu 1848,10,than,than,4.0,4.57611089412084,0.00135,-6.607650686531799,6.13,False,171.90625,243.94736842105263,243.94736842105263,0.6773684210526316,0.5
en-universal-test.conllu 1848,11,it,it,2.0,5.98394771743588,0.00891,-4.720581037499419,6.95,False,86.40625,211.5,211.5,0.2758333333333333,0.6875
en-universal-test.conllu 1848,12,was,was,3.0,5.45998320887664,0.00661,-5.019171625118542,6.82,False,142.0625,187.95238095238096,194.38095238095238,0.6661904761904762,0.59375
en-universal-test.conllu 1848,13,two,two,3.0,4.73547913286875,0.00126,-6.676643558018751,6.1,False,203.625,247.20833333333334,247.20833333333334,0.6645833333333333,0.40625
en-universal-test.conllu 1848,14,years,years,5.0,4.46245789645528,0.000912,-6.999870567889943,5.96,False,196.78125,261.7368421052632,278.0,1.1142105263157893,0.46875
en-universal-test.conllu 1848,15,"ago,",ago,3.0,4.16414458247018,0.000263,-8.24335652578651,5.42,True,132.03125,167.30434782608697,167.30434782608697,0.6456521739130434,0.40625
en-universal-test.conllu 1848,16,he,he,2.0,5.59050523199268,0.0049,-5.318520073865556,6.69,False,92.59375,246.91666666666666,246.91666666666666,0.42333333333333334,0.65625
en-universal-test.conllu 1848,17,said.,said,4.0,4.75229435028586,0.00102,-6.887952651685957,6.01,True,130.0625,191.3125,205.75,0.373125,0.5
en-universal-test.conllu 1856,1,were,were,4.0,4.92842145848778,0.00219,-6.123853735153728,6.34,False,288.65625,206.73076923076923,234.84615384615384,0.8288461538461539,0.40625
en-universal-test.conllu 1856,2,just,just,4.0,5.38418669048929,0.00269,-5.9182140853683896,6.43,False,207.75,178.94444444444446,194.22222222222223,0.6655555555555556,0.5
en-universal-test.conllu 1856,3,starting,starting,8.0,3.55132798800385,0.000117,-9.053336623166517,5.07,False,331.09375,210.73076923076923,261.96153846153845,0.7684615384615385,0.25
en-universal-test.conllu 1856,4,to,to,2.0,6.06317229855216,0.0269,-3.6156289923743437,7.43,False,71.84375,209.0,209.0,0.4827272727272728,0.78125
en-universal-test.conllu 1856,5,get,get,3.0,5.36879435016141,0.00191,-6.260652036923599,6.28,False,207.21875,255.17391304347825,262.0,0.5147826086956522,0.40625
en-universal-test.conllu 1856,6,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,68.8125,174.8181818181818,174.8181818181818,0.7000000000000001,0.84375
en-universal-test.conllu 1856,7,public's,public's,8.0,,1.66e-06,-13.308692955595822,3.22,True,270.40625,197.0,212.21428571428572,0.9782142857142857,0.21875
en-universal-test.conllu 1856,8,confidence,confidence,10.0,2.99738638439731,4.47e-05,-10.015537056344751,4.65,False,400.46875,216.51612903225808,286.48387096774195,1.303225806451613,0.0625
en-universal-test.conllu 1856,9,"back,""",back,4.0,5.0105882596042,0.0011,-6.812445099177812,6.04,True,134.375,170.26315789473685,170.26315789473685,0.7436842105263158,0.53125
en-universal-test.conllu 1856,10,lamented,lamented,8.0,1.04139268515823,1.32e-06,-13.537878821365995,3.12,False,349.71875,220.44827586206895,265.0689655172414,1.4041379310344828,0.25
en-universal-test.conllu 1856,11,Mr.,mr,2.0,4.77886724574492,0.00049,-7.621105166859602,5.69,True,149.875,201.88888888888889,201.88888888888889,0.5066666666666667,0.65625
en-universal-test.conllu 1856,12,Mullins,mullins,7.0,,1.1e-06,-13.72020037815995,3.04,False,521.71875,254.1,359.8333333333333,0.8973333333333333,0.15625
en-universal-test.conllu 1856,13,of,of,2.0,5.77117577156368,0.0251,-3.684887432844399,7.4,False,86.78125,184.33333333333334,184.33333333333334,0.4816666666666667,0.71875
en-universal-test.conllu 1856,14,Dean,dean,4.0,3.29556709996248,2.51e-05,-10.592642711826535,4.4,False,324.21875,233.74074074074073,301.037037037037,0.9396296296296297,0.21875
en-universal-test.conllu 1856,15,Witter.,witter,6.0,2.17026171539496,2.63e-07,-15.151111804768647,2.42,True,170.53125,209.31578947368422,268.0,0.5089473684210526,0.40625
en-universal-test.conllu 2007,0,The,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,185.875,177.10344827586206,197.3793103448276,0.28413793103448276,0.09375
en-universal-test.conllu 2007,1,administration,administration,14.0,2.58883172559421,8.51e-05,-9.371683522384945,4.93,False,583.46875,280.35483870967744,385.2258064516129,1.4606451612903226,0.0625
en-universal-test.conllu 2007,2,has,has,3.0,4.76216070208618,0.00234,-6.057604349612527,6.37,False,159.5625,200.0,209.26315789473685,0.61,0.5
en-universal-test.conllu 2007,3,been,been,4.0,4.94730625785045,0.00186,-6.287178791257027,6.27,False,231.78125,211.48,228.0,0.7624,0.28125
en-universal-test.conllu 2007,4,trying,trying,6.0,4.35888620440587,0.000295,-8.128535201624453,5.47,False,210.1875,195.37037037037038,205.85185185185185,0.8266666666666667,0.25
en-universal-test.conllu 2007,5,to,to,2.0,6.06317229855216,0.0269,-3.6156289923743437,7.43,False,63.875,190.7,199.6,0.38,0.78125
en-universal-test.conllu 2007,6,push,push,4.0,3.55618184665291,6.61e-05,-9.624341811106634,4.82,False,237.9375,203.71428571428572,213.67857142857142,0.7514285714285714,0.21875
en-universal-test.conllu 2007,7,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,143.5625,203.5,212.61111111111111,0.4722222222222222,0.625
en-universal-test.conllu 2007,8,dollar,dollar,6.0,3.14952701375435,3.89e-05,-10.154516307339874,4.59,False,305.09375,225.28571428571428,250.21428571428572,0.9689285714285714,0.1875
en-universal-test.conllu 2007,9,lower;,lower,5.0,3.15167623084705,0.000129,-8.955698153602603,5.11,False,304.46875,224.51724137931035,262.2068965517241,0.9475862068965517,0.15625
en-universal-test.conllu 2007,10,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,148.8125,143.76470588235293,257.94117647058823,0.4964705882352941,0.71875
en-universal-test.conllu 2007,11,Fed,fed,3.0,2.90902085421116,3.24e-05,-10.33735213516599,4.51,False,193.8125,204.7826086956522,209.0,0.7091304347826086,0.5
en-universal-test.conllu 2007,12,has,has,3.0,4.76216070208618,0.00234,-6.057604349612527,6.37,False,180.71875,208.88235294117646,208.88235294117646,0.6211764705882353,0.625
en-universal-test.conllu 2007,13,been,been,4.0,4.94730625785045,0.00186,-6.287178791257027,6.27,False,315.125,225.36,251.92,0.92,0.34375
en-universal-test.conllu 2007,14,resisting.,resisting,9.0,2.1846914308176,3.8e-06,-12.480509491231935,3.58,True,310.5,228.17857142857142,261.0,0.6635714285714285,0.125
en-universal-test.conllu 2100,0,I'm,i'm,3.0,,0.00141,-6.56416557459206,6.15,True,229.0,219.53125,219.53125,0.3309375,0.03125
en-universal-test.conllu 2100,1,going,going,5.0,5.03458434321878,0.000871,-7.045868581111772,5.94,False,363.125,214.29032258064515,269.5483870967742,1.0616129032258064,0.25
en-universal-test.conllu 2100,2,to,to,2.0,6.06317229855216,0.0269,-3.6156289923743437,7.43,False,182.125,226.5,250.85,0.343,0.625
en-universal-test.conllu 2100,3,hold,hold,4.0,4.34779821532482,0.000155,-8.772085441045027,5.19,False,271.8125,229.2962962962963,249.5185185185185,0.3896296296296296,0.15625
en-universal-test.conllu 2100,4,on.,on,2.0,5.54991383445688,0.00813,-4.812194355422418,6.91,True,8.78125,140.5,140.5,0.68,0.9375
en-universal-test.conllu 2102,0,Some,some,4.0,4.94492660998622,0.00158,-6.450330431943262,6.2,False,333.84375,199.84375,234.25,0.3359375,0.0
en-universal-test.conllu 2102,1,evinced,evinced,7.0,0.602059991327962,1.62e-07,-15.635669501714027,2.21,False,958.875,238.6,471.06666666666666,0.9096666666666666,0.15625
en-universal-test.conllu 2102,2,an,an,2.0,4.97805263012357,0.00339,-5.686925357589778,6.53,False,246.4375,209.66666666666666,217.0,0.4085714285714286,0.46875
en-universal-test.conllu 2102,3,optimism,optimism,8.0,1.90308998699194,4.57e-06,-12.29599735305816,3.66,False,461.375,214.73333333333332,259.5,0.9313333333333333,0.0625
en-universal-test.conllu 2102,4,that,that,4.0,5.8571382268439,0.0102,-4.585367558691911,7.01,False,297.4375,245.625,259.0833333333333,0.6495833333333333,0.5625
en-universal-test.conllu 2102,5,had,had,3.0,4.93182894744318,0.00214,-6.1469494499483766,6.33,False,309.59375,200.20833333333334,201.625,0.44916666666666666,0.40625
en-universal-test.conllu 2102,6,been,been,4.0,4.94730625785045,0.00186,-6.287178791257027,6.27,False,258.0,222.71428571428572,222.71428571428572,0.6866666666666666,0.40625
en-universal-test.conllu 2102,7,rewarded,rewarded,8.0,2.17897694729317,6.46e-06,-11.949881240169764,3.81,False,417.125,211.63333333333333,247.6,1.025,0.09375
en-universal-test.conllu 2102,8,when,when,4.0,5.01594624365757,0.00234,-6.057604349612527,6.37,False,269.1875,193.76923076923077,234.96153846153845,0.893076923076923,0.625
en-universal-test.conllu 2102,9,they,they,4.0,5.32066754214173,0.00316,-5.757183251383316,6.5,False,281.5625,210.56,215.92,0.6764,0.3125
en-universal-test.conllu 2102,10,didn't,didn't,6.0,,0.000479,-7.643809960553359,5.68,True,295.96875,194.46153846153845,221.03846153846155,0.8584615384615385,0.40625
en-universal-test.conllu 2102,11,feel,feel,4.0,4.50501424008411,0.000468,-7.667042262046627,5.67,False,329.28125,209.16666666666666,216.83333333333334,0.53625,0.5
en-universal-test.conllu 2102,12,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,233.28125,256.7083333333333,256.7083333333333,0.5504166666666667,0.4375
en-universal-test.conllu 2102,13,market,market,6.0,3.26693691115917,0.000195,-8.542510999400527,5.29,False,422.78125,198.9655172413793,215.20689655172413,1.0613793103448277,0.15625
en-universal-test.conllu 2102,14,in,in,2.0,5.69761724386273,0.0186,-3.9845936982629815,7.27,False,126.0625,195.93333333333334,195.93333333333334,0.38999999999999996,0.59375
en-universal-test.conllu 2102,15,1987.,NUM,4.0,1.46239799789896,2.8e-05,-10.48330604778907,4.45,True,284.6875,196.08,240.8,0.5851999999999999,0.21875
en-universal-test.conllu 2125,0,"Still,",still,5.0,4.60450684926786,0.000832,-7.091678117143066,5.92,True,265.0,205.96875,219.15625,0.323125,0.0
en-universal-test.conllu 2125,1,he,he,2.0,5.59050523199268,0.0049,-5.318520073865556,6.69,False,177.625,219.9090909090909,237.63636363636363,0.45136363636363636,0.625
en-universal-test.conllu 2125,2,adds:,adds,4.0,2.30535136944662,2.4e-05,-10.637456727616328,4.38,False,271.625,198.6206896551724,216.82758620689654,0.6293103448275862,0.21875
en-universal-test.conllu 2125,4,can't,can't,5.0,,0.000631,-7.368204695423061,5.8,True,346.78125,211.3846153846154,232.23076923076923,0.8015384615384615,0.28125
en-universal-test.conllu 2125,5,have,have,4.0,5.49725179166937,0.00513,-5.272649619799459,6.71,False,245.09375,210.44827586206895,229.31034482758622,0.8793103448275862,0.15625
en-universal-test.conllu 2125,6,this,this,4.0,5.60950476671516,0.00661,-5.019171625118542,6.82,False,165.1875,192.0,199.54545454545453,0.61,0.46875
en-universal-test.conllu 2125,7,kind,kind,4.0,4.47894147175799,0.000282,-8.17360348702616,5.45,False,153.28125,168.66666666666666,168.66666666666666,0.59875,0.4375
en-universal-test.conllu 2125,8,of,of,2.0,5.77117577156368,0.0251,-3.684887432844399,7.4,False,57.15625,190.5,190.5,0.40875,0.84375
en-universal-test.conllu 2125,9,thing,thing,5.0,4.74447292373366,0.000525,-7.55211229537265,5.72,False,251.65625,208.39285714285714,217.89285714285714,0.7728571428571429,0.1875
en-universal-test.conllu 2125,10,happen,happen,6.0,4.11290649025331,0.000155,-8.772085441045027,5.19,False,313.8125,222.03333333333333,240.26666666666668,0.962,0.15625
en-universal-test.conllu 2125,11,very,very,4.0,4.80143801312404,0.001,-6.907755278982137,6.0,False,344.1875,279.6666666666667,311.037037037037,0.7348148148148148,0.1875
en-universal-test.conllu 2125,12,"often.""",often,5.0,3.46627432178929,0.000257,-8.266434473069054,5.41,True,123.90625,216.0,266.64285714285717,0.5721428571428572,0.5625
en-universal-test.conllu 2131,0,Individual,individual,10.0,2.77597433112937,0.0001,-9.210340371976182,5.0,False,541.25,197.6875,316.40625,0.36312500000000003,0.0
en-universal-test.conllu 2131,1,investors,investors,9.0,2.22010808804005,2.19e-05,-10.729023921141819,4.34,False,553.625,237.90322580645162,364.96774193548384,0.9264516129032258,0.09375
en-universal-test.conllu 2131,2,are,are,3.0,5.42434741987193,0.0055,-5.2030071867437115,6.74,False,195.28125,218.56521739130434,218.56521739130434,0.5430434782608696,0.5
en-universal-test.conllu 2131,3,still,still,5.0,4.60450684926786,0.000832,-7.091678117143066,5.92,False,240.46875,193.17391304347825,205.47826086956522,0.7152173913043478,0.3125
en-universal-test.conllu 2131,4,angry,angry,5.0,3.47842218774008,4.57e-05,-9.993412260064115,4.66,False,255.0625,181.46153846153845,193.8846153846154,0.785,0.3125
en-universal-test.conllu 2131,5,about,about,5.0,5.26765739705392,0.00251,-5.987472525838444,6.4,False,209.09375,187.69565217391303,205.3913043478261,0.8826086956521739,0.625
en-universal-test.conllu 2131,6,program,program,7.0,3.33745926129066,0.000186,-8.589763884251074,5.27,False,579.84375,220.32258064516128,298.258064516129,1.0570967741935482,0.125
en-universal-test.conllu 2131,7,"trading,",trading,7.0,2.48572142648158,4.27e-05,-10.061311637729695,4.63,True,396.46875,230.48387096774192,271.5483870967742,1.037741935483871,0.09375
en-universal-test.conllu 2131,8,Mr.,mr,2.0,4.77886724574492,0.00049,-7.621105166859602,5.69,True,106.0625,205.64285714285714,205.64285714285714,0.7414285714285714,0.6875
en-universal-test.conllu 2131,9,Quackenbush,quackenbush,11.0,,8.32e-08,-16.30201848911925,1.92,False,843.03125,247.71875,630.28125,1.284375,0.0
en-universal-test.conllu 2131,10,says.,says,4.0,4.21370365368018,0.000309,-8.082169281066529,5.49,True,167.8125,180.78947368421052,241.3684210526316,0.5247368421052632,0.40625
en-universal-test.conllu 2141,0,Would,would,5.0,4.95502835359007,0.00186,-6.287178791257027,6.27,False,305.90625,185.46875,226.5,0.3128125,0.0
en-universal-test.conllu 2141,1,Mr.,mr,2.0,4.77886724574492,0.00049,-7.621105166859602,5.69,True,164.375,182.0,182.0,0.5189473684210526,0.5625
en-universal-test.conllu 2141,2,Antori,antori,6.0,,0.0,-inf,0.0,False,553.03125,235.40625,340.9375,0.7771875,0.0
en-universal-test.conllu 2141,3,ever,ever,4.0,4.55836051563136,0.000457,-7.690827167070069,5.66,False,281.78125,233.52,259.52,0.8724,0.375
en-universal-test.conllu 2141,4,get,get,3.0,5.36879435016141,0.00191,-6.260652036923599,6.28,False,234.71875,221.91666666666666,262.8333333333333,0.555,0.4375
en-universal-test.conllu 2141,5,back,back,4.0,5.0105882596042,0.0011,-6.812445099177812,6.04,False,315.03125,242.25925925925927,284.4074074074074,0.5507407407407408,0.1875
en-universal-test.conllu 2141,6,in?,in,2.0,5.69761724386273,0.0186,-3.9845936982629815,7.27,False,16.8125,211.0,211.0,0.23,0.9375
en-universal-test.conllu 2230,0,"Typically,",typically,9.0,2.14301480025409,4.17e-05,-10.085009429159518,4.62,True,420.53125,179.375,306.09375,0.2890625,0.0
en-universal-test.conllu 2230,1,a,a,1.0,6.01752581716572,0.0229,-3.776618368421943,7.36,False,15.0,120.0,120.0,0.3025,0.90625
en-universal-test.conllu 2230,2,margin,margin,6.0,2.00432137378264,1.86e-05,-10.892348977245119,4.27,False,380.46875,209.3,262.03333333333336,0.6683333333333333,0.125
en-universal-test.conllu 2230,3,call,call,4.0,4.64278097492916,0.000324,-8.034767042171945,5.51,False,266.84375,243.1153846153846,269.84615384615387,0.6873076923076924,0.34375
en-universal-test.conllu 2230,4,occurs,occurs,6.0,2.23299611039215,2.19e-05,-10.729023921141819,4.34,False,487.65625,295.25925925925924,337.4074074074074,0.7933333333333332,0.1875
en-universal-test.conllu 2230,5,when,when,4.0,5.01594624365757,0.00234,-6.057604349612527,6.37,False,282.53125,223.41379310344828,260.0689655172414,1.0496551724137932,0.1875
en-universal-test.conllu 2230,6,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,114.21875,219.57142857142858,219.57142857142858,0.5342857142857144,0.71875
en-universal-test.conllu 2230,7,price,price,5.0,3.43504764133996,0.00017,-8.679712120914012,5.23,False,225.84375,198.72,214.72,0.7164,0.3125
en-universal-test.conllu 2230,8,of,of,2.0,5.77117577156368,0.0251,-3.684887432844399,7.4,False,70.65625,224.5,224.5,0.2475,0.84375
en-universal-test.conllu 2230,9,a,a,1.0,6.01752581716572,0.0229,-3.776618368421943,7.36,False,85.8125,214.66666666666666,214.66666666666666,0.2975,0.6875
en-universal-test.conllu 2230,10,stock,stock,5.0,3.11427729656159,8.51e-05,-9.371683522384945,4.93,False,277.6875,205.16,209.68,0.7572,0.28125
en-universal-test.conllu 2230,11,falls,falls,5.0,3.11461098423217,4.27e-05,-10.061311637729695,4.63,False,151.90625,213.85714285714286,219.47619047619048,0.6652380952380952,0.46875
en-universal-test.conllu 2230,12,below,below,5.0,3.15563963375978,0.000112,-9.09701168666918,5.05,False,326.03125,215.11111111111111,246.7037037037037,1.015925925925926,0.25
en-universal-test.conllu 2230,13,75%,NUM%,3.0,1.46239799789896,3.94e-05,-10.141744741660386,4.6,False,227.53125,217.08695652173913,233.52173913043478,0.688695652173913,0.4375
en-universal-test.conllu 2230,14,of,of,2.0,5.77117577156368,0.0251,-3.684887432844399,7.4,False,110.0,198.83333333333334,198.83333333333334,0.3841666666666667,0.71875
en-universal-test.conllu 2230,15,its,its,3.0,3.94240494085611,0.00138,-6.5856717798130235,6.14,False,192.3125,247.85,254.15,0.365,0.53125
en-universal-test.conllu 2230,16,original,original,8.0,3.15866398081399,0.000145,-8.8387768155437,5.16,False,348.15625,211.56666666666666,238.86666666666667,1.005,0.0625
en-universal-test.conllu 2230,17,value.,value,5.0,3.04060234011407,0.000141,-8.866750667586105,5.15,True,116.59375,273.55555555555554,356.3333333333333,0.6733333333333333,0.71875
en-universal-test.conllu 2270,0,The,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,189.15625,190.6451612903226,190.6451612903226,0.31967741935483873,0.03125
en-universal-test.conllu 2270,1,company's,company's,9.0,,2.04e-05,-10.799975657114103,4.31,True,559.1875,202.6,296.73333333333335,1.5543333333333333,0.125
en-universal-test.conllu 2270,2,U.S.,us,2.0,4.93691065900963,0.000204,-8.497390564120058,5.31,True,297.15625,201.89285714285714,221.07142857142858,0.9067857142857143,0.34375
en-universal-test.conllu 2270,3,performance,performance,11.0,3.04688519083771,0.000145,-8.8387768155437,5.16,False,559.53125,195.4375,273.59375,1.206875,0.03125
en-universal-test.conllu 2270,4,was,was,3.0,5.45998320887664,0.00661,-5.019171625118542,6.82,False,189.90625,213.88235294117646,218.2941176470588,0.8152941176470588,0.65625
en-universal-test.conllu 2270,5,helped,helped,6.0,3.37821614974988,7.59e-05,-9.48609387356269,4.88,False,330.4375,206.66666666666666,230.06666666666666,0.8733333333333333,0.15625
en-universal-test.conllu 2270,6,by,by,2.0,4.83483381813589,0.00457,-5.3882420740760235,6.66,False,85.28125,219.6,219.6,0.49000000000000005,0.78125
en-universal-test.conllu 2270,8,record,record,6.0,3.64008373137312,0.000162,-8.72791422273189,5.21,False,453.15625,211.90625,241.46875,0.8615625,0.09375
en-universal-test.conllu 2270,9,quarter,quarter,7.0,3.123198075032,5.25e-05,-9.854697388366697,4.72,False,474.84375,226.55172413793105,266.0689655172414,1.3631034482758622,0.21875
en-universal-test.conllu 2270,10,for,for,3.0,5.54611185676681,0.0102,-4.585367558691911,7.01,False,194.78125,189.5,202.0,0.5413636363636364,0.6875
en-universal-test.conllu 2270,11,new,new,3.0,4.56719110788338,0.00178,-6.331141914678144,6.25,False,325.0625,214.96153846153845,236.53846153846155,0.6061538461538462,0.4375
en-universal-test.conllu 2270,12,"customers,""",customers,9.0,2.98811284026835,6.03e-05,-9.716178454231134,4.78,True,442.03125,242.09375,289.46875,0.908125,0.03125
en-universal-test.conllu 2270,13,he,he,2.0,5.59050523199268,0.0049,-5.318520073865556,6.69,False,142.625,212.57142857142858,212.57142857142858,0.6171428571428572,0.5
en-universal-test.conllu 2270,14,said.,said,4.0,4.75229435028586,0.00102,-6.887952651685957,6.01,True,214.84375,261.1111111111111,275.8333333333333,0.29388888888888887,0.4375
en-universal-test.conllu 2277,0,That,that,4.0,5.8571382268439,0.0102,-4.585367558691911,7.01,False,213.65625,170.65625,184.0625,0.275,0.0
en-universal-test.conllu 2277,1,will,will,4.0,5.03465652646032,0.00282,-5.871018394032115,6.45,False,217.8125,204.25,241.20833333333334,0.7266666666666667,0.59375
en-universal-test.conllu 2277,2,spur,spur,4.0,1.86923171973098,4.57e-06,-12.29599735305816,3.66,False,215.59375,208.26923076923077,208.26923076923077,0.715,0.34375
