StimulusID,ContextLength,Region,RegionLength,SubtlexLogFreq,Freq,WordFreq,WordFreqLog,WordFreqZipf,PunctOrClitic,TotalDuration,GazeDuration,FirstFixationDuration
3,65,with,4,5.41071988585366,0.00708,0.00708,-4.950481371276509,6.85,False,163.926829268293,117.170731707317,113.024390243902
3,66,overt,5,1.17609125905568,2.04e-06,2.04e-06,-13.102560750108148,3.31,False,319.463414634146,211.439024390244,189.878048780488
3,67,deception,9,2.20682587603185,4.47e-06,4.47e-06,-12.318122149338796,3.65,False,487.975609756098,353.658536585366,243.146341463415
3,68,and,3,5.8342814273373,0.0257,0.0257,-3.661264287080963,7.41,False,39.7317073170732,35.4634146341463,35.4634146341463
3,69,cheating.,9,2.97726621242729,1.58e-05,1.58e-05,-11.055500617931353,4.2,True,447.756097560976,366.951219512195,285.170731707317
3,70,Despite,7,2.82216807936802,0.0001,0.0001,-9.210340371976182,5.0,False,317.414634146341,282.146341463415,211.682926829268
3,71,its,3,3.94240494085611,0.00138,0.00138,-6.5856717798130235,6.14,False,212.634146341463,163.512195121951,163.512195121951
3,72,prevalence,10,0.301029995663981,4.57e-06,4.57e-06,-12.29599735305816,3.66,False,339.90243902439,261.170731707317,203.707317073171
3,73,in,2,5.69761724386273,0.0186,0.0186,-3.9845936982629815,7.27,False,97.8536585365854,86.3170731707317,86.3170731707317
3,74,the,3,6.1766436197553,0.0537,0.0537,-2.9243422774673182,7.73,False,28.4390243902439,28.4390243902439,28.4390243902439
3,75,headlines,9,2.33243845991561,8.13e-06,8.13e-06,-11.719949634404555,3.91,False,409.073170731707,320.512195121951,216.463414634146
3,76,"recently,",9,3.12352498094273,0.000105,0.000105,-9.161550207806751,5.02,True,382.707317073171,227.780487804878,194.731707317073
3,77,doping,6,0.954242509439325,2.95e-06,2.95e-06,-12.733705387612545,3.47,False,316.439024390244,259.512195121951,235.90243902439
3,78,is,2,5.662440491974,0.0117,0.0117,-4.448166437178426,7.07,False,95.3170731707317,88.0731707317073,84.3414634146341
3,79,not,3,5.44196834892386,0.0049,0.0049,-5.318520073865556,6.69,False,220.634146341463,178.09756097561,169.317073170732
3,80,a,1,6.01752581716572,0.0229,0.0229,-3.776618368421943,7.36,False,147.80487804878,143.90243902439,124.682926829268
3,81,new,3,4.56719110788338,0.00178,0.00178,-6.331141914678144,6.25,False,120.19512195122,97.4146341463415,94.0
3,82,phenomenon;,11,2.37106786227174,1.35e-05,1.35e-05,-11.21282087251989,4.13,False,265.073170731707,195.439024390244,170.829268292683
3,83,in,2,5.69761724386273,0.0186,0.0186,-3.9845936982629815,7.27,False,79.0731707317073,79.0731707317073,79.0731707317073
3,84,"fact,",5,3.94458136422693,0.000257,0.000257,-8.266434473069054,5.41,True,227.512195121951,216.121951219512,200.121951219512
3,85,it,2,5.98394771743588,0.00891,0.00891,-4.720581037499419,6.95,False,89.1219512195122,89.1219512195122,85.0487804878049
3,86,is,2,5.662440491974,0.0117,0.0117,-4.448166437178426,7.07,False,136.487804878049,127.585365853659,113.560975609756
3,87,as,2,5.05334355121762,0.00589,0.00589,-5.134499281318642,6.77,False,128.536585365854,104.439024390244,97.4878048780488
3,88,old,3,4.49215950205671,0.000562,0.000562,-7.484008708070583,5.75,False,162.951219512195,112.536585365854,112.536585365854
3,89,as,2,5.05334355121762,0.00589,0.00589,-5.134499281318642,6.77,False,120.609756097561,109.463414634146,105.90243902439
3,90,sport,5,3.0068937079479,5.37e-05,5.37e-05,-9.832097556449455,4.73,False,239.926829268293,222.365853658537,188.0
3,91,itself.,7,3.30749603791321,0.000126,0.000126,-8.979228651012797,5.1,True,237.487804878049,173.512195121951,168.80487804878
3,92,From,4,5.01700410695563,0.00427,0.00427,-5.456141451741604,6.63,False,225.585365853659,165.80487804878,149.146341463415
3,93,the,3,6.1766436197553,0.0537,0.0537,-2.9243422774673182,7.73,False,198.317073170732,165.170731707317,144.463414634146
3,94,use,3,4.24395530197874,0.000646,0.000646,-7.344711054181673,5.81,False,158.731707317073,142.0,135.658536585366
3,95,of,2,5.77117577156368,0.0251,0.0251,-3.684887432844399,7.4,False,80.9024390243902,71.390243902439,71.390243902439
3,96,substances,10,1.86332286012046,8.51e-06,8.51e-06,-11.674268615378992,3.93,False,327.585365853659,299.90243902439,195.707317073171
3,97,in,2,5.69761724386273,0.0186,0.0186,-3.9845936982629815,7.27,False,84.4878048780488,62.5365853658537,62.5365853658537
3,98,ancient,7,3.04375512696868,4.79e-05,4.79e-05,-9.946395053547404,4.68,False,314.146341463415,213.512195121951,168.19512195122
3,99,chariot,7,2.01703333929878,1.95e-06,1.95e-06,-13.147681185388619,3.29,False,333.317073170732,244.09756097561,211.95121951219502
3,100,races,5,2.54282542695918,2.4e-05,2.4e-05,-10.637456727616328,4.38,False,211.024390243902,186.512195121951,165.317073170732
3,101,to,2,6.06317229855216,0.0269,0.0269,-3.6156289923743437,7.43,False,103.512195121951,74.2926829268293,70.390243902439
3,102,more,4,4.82104819762939,0.00229,0.00229,-6.079203461415989,6.36,False,176.95121951219502,159.585365853659,140.80487804878
3,103,recent,6,2.82607480270083,0.00011,0.00011,-9.115030192171858,5.04,False,213.170731707317,171.414634146341,152.292682926829
3,104,controversies,13,0.602059991327962,2.51e-06,2.51e-06,-12.895227804820582,3.4,False,353.09756097560995,290.780487804878,216.95121951219502
3,105,in,2,5.69761724386273,0.0186,0.0186,-3.9845936982629815,7.27,False,62.414634146341506,62.414634146341506,62.414634146341506
3,106,baseball,8,3.1102529173534,3.47e-05,3.47e-05,-10.26877087101146,4.54,False,303.829268292683,262.609756097561,208.75609756097597
3,107,and,3,5.8342814273373,0.0257,0.0257,-3.661264287080963,7.41,False,53.6829268292683,44.780487804878,40.6341463414634
3,108,"cycling,",8,1.32221929473392,1.26e-05,1.26e-05,-11.281813744006842,4.1,True,339.170731707317,302.975609756098,231.487804878049
3,109,popular,7,3.07114529045108,0.000117,0.000117,-9.053336623166517,5.07,False,412.634146341463,332.536585365854,253.19512195122
3,110,views,5,2.31597034545692,6.76e-05,6.76e-05,-9.601902574915355,4.83,False,307.024390243902,239.512195121951,192.780487804878
3,111,among,5,3.2380461031288,0.000204,0.000204,-8.497390564120058,5.31,False,142.975609756098,115.780487804878,107.780487804878
3,112,athletes,8,2.19865708695442,2.19e-05,2.19e-05,-10.729023921141819,4.34,False,358.39024390243895,293.512195121951,194.04878048780498
3,113,have,4,5.49725179166937,0.00513,0.00513,-5.272649619799459,6.71,False,223.75609756097597,152.341463414634,152.341463414634
3,114,varied,6,1.6232492903979,1.07e-05,1.07e-05,-11.445266816496414,4.03,False,287.439024390244,193.219512195122,169.780487804878
3,115,widely,6,1.88649072517248,3.47e-05,3.47e-05,-10.26877087101146,4.54,False,298.317073170732,230.414634146341,196.682926829268
3,116,over,4,4.82923299314807,0.0012,0.0012,-6.725433722188183,6.08,False,154.024390243902,142.170731707317,135.268292682927
3,117,the,3,6.1766436197553,0.0537,0.0537,-2.9243422774673182,7.73,False,121.048780487805,113.46341463414599,113.46341463414599
3,118,years.,6,4.46245789645528,0.000912,0.000912,-6.999870567889943,5.96,True,107.90243902439,89.6341463414634,78.9024390243902
3,119,In,2,5.69761724386273,0.0186,0.0186,-3.9845936982629815,7.27,False,120.243902439024,112.024390243902,108.341463414634
3,120,recent,6,2.82607480270083,0.00011,0.00011,-9.115030192171858,5.04,False,322.073170731707,224.024390243902,181.36585365853702
3,121,"decades,",8,2.30535136944662,3.8e-05,3.8e-05,-10.177924398237888,4.58,True,293.634146341463,222.24390243902403,198.04878048780498
3,122,authorities,11,2.81491318127507,4.27e-05,4.27e-05,-10.061311637729695,4.63,False,432.219512195122,336.268292682927,270.146341463415
3,123,and,3,5.8342814273373,0.0257,0.0257,-3.661264287080963,7.41,False,42.0243902439024,42.0243902439024,38.1707317073171
3,124,sporting,8,2.20411998265592,1.45e-05,1.45e-05,-11.141361908537746,4.16,False,433.487804878049,298.585365853659,240.80487804878
3,125,organizations,13,1.85733249643127,4.68e-05,4.68e-05,-9.969627355040673,4.67,False,359.365853658537,294.19512195122,221.65853658536602
3,126,have,4,5.49725179166937,0.00513,0.00513,-5.272649619799459,6.71,False,185.80487804878,161.951219512195,144.682926829268
3,127,tried,5,3.97909290063833,0.000145,0.000145,-8.8387768155437,5.16,False,126.19512195122,126.19512195122,118.487804878049
3,128,to,2,6.06317229855216,0.0269,0.0269,-3.6156289923743437,7.43,False,17.7317073170732,17.7317073170732,17.7317073170732
3,129,strictly,8,2.73957234445009,1.45e-05,1.45e-05,-11.141361908537746,4.16,False,377.634146341463,309.975609756098,193.63414634146298
3,130,regulate,8,1.60205999132796,7.41e-06,7.41e-06,-11.812680118656278,3.87,False,360.90243902439005,234.609756097561,222.731707317073
3,131,the,3,6.1766436197553,0.0537,0.0537,-2.9243422774673182,7.73,False,103.87804878048799,90.0487804878049,86.1707317073171
3,132,use,3,4.24395530197874,0.000646,0.000646,-7.344711054181673,5.81,False,188.073170731707,168.756097560976,154.0
3,133,of,2,5.77117577156368,0.0251,0.0251,-3.684887432844399,7.4,False,109.82926829268301,99.780487804878,95.780487804878
3,134,drugs,5,3.39181692361325,5.89e-05,5.89e-05,-9.739669467306733,4.77,False,208.75609756097597,167.80487804878,147.634146341463
3,135,in,2,5.69761724386273,0.0186,0.0186,-3.9845936982629815,7.27,False,94.5853658536585,73.9756097560976,73.9756097560976
3,136,sport.,6,3.0068937079479,5.37e-05,5.37e-05,-9.832097556449455,4.73,True,224.63414634146298,191.609756097561,176.512195121951
3,137,The,3,6.1766436197553,0.0537,0.0537,-2.9243422774673182,7.73,False,57.219512195122,52.3414634146341,52.3414634146341
3,138,primary,7,2.64836001098093,7.59e-05,7.59e-05,-9.48609387356269,4.88,False,424.780487804878,338.463414634146,231.780487804878
3,139,reasons,7,3.21906033244886,8.51e-05,8.51e-05,-9.371683522384945,4.93,False,256.634146341463,217.731707317073,192.04878048780498
3,140,for,3,5.54611185676681,0.0102,0.0102,-4.585367558691911,7.01,False,83.6585365853659,68.0,68.0
3,141,this,4,5.60950476671516,0.00661,0.00661,-5.019171625118542,6.82,False,217.024390243902,187.926829268293,174.585365853659
3,142,ban,3,2.20682587603185,3.55e-05,3.55e-05,-10.245977861482904,4.55,False,176.975609756098,142.463414634146,142.463414634146
3,143,are,3,5.42434741987193,0.0055,0.0055,-5.2030071867437115,6.74,False,171.24390243902403,138.024390243902,131.926829268293
3,144,the,3,6.1766436197553,0.0537,0.0537,-2.9243422774673182,7.73,False,155.829268292683,125.682926829268,118.780487804878
3,145,health,6,3.31281182621209,0.000275,0.000275,-8.198739460297702,5.44,False,249.682926829268,213.24390243902403,180.75609756097597
3,146,risks,5,2.52244423350632,2.24e-05,2.24e-05,-10.70644959910328,4.35,False,180.780487804878,148.024390243902,139.90243902439
3,147,of,2,5.77117577156368,0.0251,0.0251,-3.684887432844399,7.4,False,51.9024390243902,51.9024390243902,48.0731707317073
3,148,performance-,12,3.04688519083771,0.000145,0.000145,-8.8387768155437,5.16,False,437.0,302.75,199.75
3,149,performance-,12,3.04688519083771,0.000145,0.000145,-8.8387768155437,5.16,False,283.04,283.04,179.0
3,150,enhancing,9,1.34242268082221,4.37e-06,4.37e-06,-12.340747548856775,3.64,False,265.32,188.72,188.72
3,151,"drugs,",6,3.39181692361325,5.89e-05,5.89e-05,-9.739669467306733,4.77,True,111.88,106.36,101.76
3,152,the,3,6.1766436197553,0.0537,0.0537,-2.9243422774673182,7.73,False,70.96,59.96,59.96
3,153,equality,8,1.99122607569249,1.82e-05,1.82e-05,-10.914088963881525,4.26,False,383.8,255.84,208.08
3,154,of,2,5.77117577156368,0.0251,0.0251,-3.684887432844399,7.4,False,42.64,36.48,36.48
3,155,opportunity,11,3.32056168019524,8.91e-05,8.91e-05,-9.32575122348751,4.95,False,502.0,307.44,217.88
3,156,for,3,5.54611185676681,0.0102,0.0102,-4.585367558691911,7.01,False,91.4,75.36,75.36
3,157,"athletes,",9,2.19865708695442,2.19e-05,2.19e-05,-10.729023921141819,4.34,True,236.6,182.04,158.08
3,158,and,3,5.8342814273373,0.0257,0.0257,-3.661264287080963,7.41,False,38.0,38.0,27.76
3,159,the,3,6.1766436197553,0.0537,0.0537,-2.9243422774673182,7.73,False,150.44,144.48,137.72
3,160,positive,8,3.20790353038605,9.77e-05,9.77e-05,-9.233608998915537,4.99,False,269.92,242.24,201.52
3,161,example,7,3.18412335423967,0.000186,0.000186,-8.589763884251074,5.27,False,312.68,263.56,207.4
3,162,to,2,6.06317229855216,0.0269,0.0269,-3.6156289923743437,7.43,False,83.24,59.24,59.24
3,163,the,3,6.1766436197553,0.0537,0.0537,-2.9243422774673182,7.73,False,131.36,121.52,116.24
3,164,public,6,3.55942779975949,0.000372,0.000372,-7.8966167036911274,5.57,False,264.6,218.96,179.04
3,165,set,3,4.07210277888518,0.000389,0.000389,-7.851931214345828,5.59,False,95.96,90.72,83.48
3,166,by,2,4.83483381813589,0.00457,0.00457,-5.3882420740760235,6.66,False,38.64,38.64,38.64
3,167,drug-,5,3.36304759452109,7.41e-05,7.41e-05,-9.510095025662233,4.87,False,346.92,299.8,203.2
3,168,free,4,3.95688845465008,0.000427,0.000427,-7.75872654473565,5.63,False,194.44,119.0,113.2
3,169,sport.,6,3.0068937079479,5.37e-05,5.37e-05,-9.832097556449455,4.73,True,208.24,153.64,148.24
3,170,Anti-,5,1.43136376415899,0.000102,0.000102,-9.190537744680004,5.01,False,276.6,207.92,178.88
3,171,doping,6,0.954242509439325,2.95e-06,2.95e-06,-12.733705387612545,3.47,False,271.08,197.64,173.56
3,172,authorities,11,2.81491318127507,4.27e-05,4.27e-05,-10.061311637729695,4.63,False,334.8,238.44,214.84
3,173,have,4,5.49725179166937,0.00513,0.00513,-5.272649619799459,6.71,False,137.6,131.12,131.12
3,174,repeatedly,10,2.06818586174616,1.62e-05,1.62e-05,-11.030499315725935,4.21,False,413.04,286.72,205.8
3,175,emphasized,10,1.07918124604762,5.13e-06,5.13e-06,-12.180404898781596,3.71,False,320.04,254.76,228.92
3,176,that,4,5.8571382268439,0.0102,0.0102,-4.585367558691911,7.01,False,115.16,103.8,100.6
3,177,using,5,3.54666602507018,0.000295,0.000295,-8.128535201624453,5.47,False,252.32,186.0,162.52
3,178,performance-,12,3.04688519083771,0.000145,0.000145,-8.8387768155437,5.16,False,391.2,305.52,219.48
3,179,enhancing,9,1.34242268082221,4.37e-06,4.37e-06,-12.340747548856775,3.64,False,266.56,238.76,210.72
3,180,drugs,5,3.39181692361325,5.89e-05,5.89e-05,-9.739669467306733,4.77,False,125.16,114.12,97.56
3,181,goes,4,4.04461814582389,0.000166,0.000166,-8.703522769607732,5.22,False,131.44,131.44,125.64
3,182,against,7,4.01237316722249,0.000479,0.000479,-7.643809960553359,5.68,False,244.24,204.36,162.48
3,183,the,3,6.1766436197553,0.0537,0.0537,-2.9243422774673182,7.73,False,66.6,66.6,66.6
3,184,"""spirit",7,3.40105572577184,6.17e-05,6.17e-05,-9.693226627052931,4.79,False,310.28,206.76,172.72
3,185,of,2,5.77117577156368,0.0251,0.0251,-3.684887432844399,7.4,False,89.96,51.08,51.08
3,186,"sport"".",7,3.0068937079479,5.37e-05,5.37e-05,-9.832097556449455,4.73,True,203.72,186.76,166.52
4,0,The,3,6.1766436197553,0.0537,0.0537,-2.9243422774673182,7.73,False,222.93023255814,119.488372093023,108.325581395349
4,1,thylacine,9,,6.46e-08,6.46e-08,-16.555051426157856,1.81,False,1753.20930232558,922.279069767442,204.093023255814
4,2,was,3,5.45998320887664,0.00661,0.00661,-5.019171625118542,6.82,False,206.558139534884,148.348837209302,139.883720930233
4,3,the,3,6.1766436197553,0.0537,0.0537,-2.9243422774673182,7.73,False,204.302325581395,145.976744186047,128.581395348837
4,4,largest,7,2.60530504614111,7.94e-05,7.94e-05,-9.441012189711184,4.9,False,317.395348837209,188.023255813953,174.744186046512
4,5,known,5,3.79940947961513,0.000245,0.000245,-8.314252347419547,5.39,False,344.744186046512,198.046511627907,179.395348837209
4,6,carnivorous,11,1.43136376415899,7.08e-07,7.08e-07,-14.160821743252692,2.85,False,756.418604651163,361.767441860465,257.837209302326
4,7,marsupial,9,0.477121254719662,2.57e-07,2.57e-07,-15.174189752051191,2.41,False,829.488372093023,463.209302325581,280.279069767442
4,8,of,2,5.77117577156368,0.0251,0.0251,-3.684887432844399,7.4,False,63.8139534883721,40.6046511627907,39.9302325581395
4,9,modern,6,2.96894968098134,0.000117,0.000117,-9.053336623166517,5.07,False,497.604651162791,291.093023255814,228.674418604651
4,10,times.,6,4.05007026436744,0.000363,0.000363,-7.921107723699423,5.56,True,157.581395348837,136.302325581395,125.418604651163
4,11,It,2,5.98394771743588,0.00891,0.00891,-4.720581037499419,6.95,False,98.0697674418605,89.3023255813954,89.3023255813954
4,12,is,2,5.662440491974,0.0117,0.0117,-4.448166437178426,7.07,False,125.813953488372,113.720930232558,110.93023255814
4,13,commonly,8,1.81291335664286,2.4e-05,2.4e-05,-10.637456727616328,4.38,False,252.813953488372,156.674418604651,123.697674418605
4,14,known,5,3.79940947961513,0.000245,0.000245,-8.314252347419547,5.39,False,181.767441860465,132.813953488372,120.744186046512
4,15,as,2,5.05334355121762,0.00589,0.00589,-5.134499281318642,6.77,False,70.7209302325581,70.7209302325581,65.8604651162791
4,16,the,3,6.1766436197553,0.0537,0.0537,-2.9243422774673182,7.73,False,114.906976744186,103.720930232558,99.4186046511628
4,17,Tasmanian,9,1.04139268515823,1.66e-06,1.66e-06,-13.308692955595822,3.22,False,595.023255813953,351.348837209302,179.046511627907
4,18,tiger,5,2.97589113640179,2e-05,2e-05,-10.819778284410283,4.3,False,338.232558139535,281.813953488372,260.674418604651
4,19,because,7,4.73737554874525,0.00107,0.00107,-6.840096630508322,6.03,False,449.302325581395,221.209302325581,155.162790697674
4,20,of,2,5.77117577156368,0.0251,0.0251,-3.684887432844399,7.4,False,121.837209302326,88.9767441860465,88.9767441860465
4,21,its,3,3.94240494085611,0.00138,0.00138,-6.5856717798130235,6.14,False,210.720930232558,166.372093023256,158.325581395349
4,22,striped,7,1.94448267215017,3.47e-06,3.47e-06,-12.571355964005507,3.54,False,431.511627906977,243.767441860465,208.372093023256
4,23,lower,5,3.15167623084705,0.000129,0.000129,-8.955698153602603,5.11,False,327.883720930233,205.348837209302,184.604651162791
4,24,"back,",5,5.0105882596042,0.0011,0.0011,-6.812445099177812,6.04,True,198.651162790698,149.418604651163,139.651162790698
4,25,or,2,4.93937446365848,0.00347,0.00347,-5.663600685023369,6.54,False,87.2558139534884,66.3720930232558,63.0
4,26,the,3,6.1766436197553,0.0537,0.0537,-2.9243422774673182,7.73,False,188.488372093023,149.813953488372,141.767441860465
4,27,Tasmanian,9,1.04139268515823,1.66e-06,1.66e-06,-13.308692955595822,3.22,False,439.302325581395,254.093023255814,219.372093023256
4,28,wolf,4,3.01494034979294,2.24e-05,2.24e-05,-10.70644959910328,4.35,False,242.883720930233,175.790697674419,175.790697674419
4,29,because,7,4.73737554874525,0.00107,0.00107,-6.840096630508322,6.03,False,294.232558139535,198.511627906977,173.162790697674
4,30,of,2,5.77117577156368,0.0251,0.0251,-3.684887432844399,7.4,False,108.186046511628,97.2790697674419,97.2790697674419
4,31,its,3,3.94240494085611,0.00138,0.00138,-6.5856717798130235,6.14,False,141.279069767442,108.279069767442,105.558139534884
4,32,canine-,7,1.93951925261862,2.14e-06,2.14e-06,-13.054704728930513,3.33,False,406.232558139535,270.395348837209,231.395348837209
4,33,like,4,5.30951945079936,0.00257,0.00257,-5.9638493800750085,6.41,False,176.209302325581,135.604651162791,135.604651162791
4,34,"appearance,",11,2.77232170672292,4.9e-05,4.9e-05,-9.923690259853647,4.69,True,451.813953488372,289.255813953488,179.488372093023
4,35,traits,6,1.77085201164214,9.12e-06,9.12e-06,-11.605040753878034,3.96,False,377.511627906977,284.651162790698,193.488372093023
4,36,and,3,5.8342814273373,0.0257,0.0257,-3.661264287080963,7.41,False,81.0697674418605,67.9767441860465,65.2790697674419
4,37,attributes.,11,1.5910646070265,8.32e-06,8.32e-06,-11.696848303131157,3.92,True,426.744186046512,333.883720930233,166.023255813953
4,38,Native,6,2.62531245096167,4.9e-05,4.9e-05,-9.923690259853647,4.69,False,458.325581395349,212.906976744186,189.720930232558
4,39,to,2,6.06317229855216,0.0269,0.0269,-3.6156289923743437,7.43,False,99.1860465116279,70.7441860465116,70.7441860465116
4,40,continental,11,2.22788670461367,1.05e-05,1.05e-05,-11.464135300800796,4.02,False,642.813953488372,389.116279069767,240.627906976744
4,41,"Australia,",10,2.63447727016073,0.000115,0.000115,-9.070578429601024,5.06,True,504.232558139535,271.348837209302,225.348837209302
4,42,"Tasmania,",9,,3.39e-06,3.39e-06,-12.594680636571915,3.53,True,624.325581395349,443.162790697674,285.581395348837
4,43,and,3,5.8342814273373,0.0257,0.0257,-3.661264287080963,7.41,False,76.5813953488372,49.1395348837209,49.1395348837209
4,44,New,3,4.56719110788338,0.00178,0.00178,-6.331141914678144,6.25,False,263.06976744186,200.395348837209,187.302325581395
4,45,"Guinea,",7,2.35793484700045,1.15e-05,1.15e-05,-11.37316352259507,4.06,True,341.883720930233,239.186046511628,196.488372093023
4,46,it,2,5.98394771743588,0.00891,0.00891,-4.720581037499419,6.95,False,105.06976744186,99.6046511627907,99.6046511627907
4,47,is,2,5.662440491974,0.0117,0.0117,-4.448166437178426,7.07,False,225.348837209302,170.302325581395,166.511627906977
4,48,believed,8,3.25261034056737,5.62e-05,5.62e-05,-9.78659380106463,4.75,False,323.279069767442,211.186046511628,182.697674418605
4,49,to,2,6.06317229855216,0.0269,0.0269,-3.6156289923743437,7.43,False,74.3023255813954,70.5116279069767,70.5116279069767
4,50,have,4,5.49725179166937,0.00513,0.00513,-5.272649619799459,6.71,False,274.348837209302,194.418604651163,173.186046511628
4,51,become,6,3.77048380943111,0.000251,0.000251,-8.29005761883249,5.4,False,320.302325581395,211.860465116279,174.023255813953
4,52,extinct,7,2.11058971029925,4.57e-06,4.57e-06,-12.29599735305816,3.66,False,381.395348837209,260.372093023256,182.604651162791
4,53,in,2,5.69761724386273,0.0186,0.0186,-3.9845936982629815,7.27,False,85.3953488372093,66.5348837209302,56.2558139534884
4,54,the,3,6.1766436197553,0.0537,0.0537,-2.9243422774673182,7.73,False,87.6744186046512,75.5116279069767,75.5116279069767
4,55,twentieth,9,1.49136169383427,6.31e-06,6.31e-06,-11.973374881411152,3.8,False,611.558139534884,331.581395348837,161.488372093023
4,56,century.,8,3.02694162795903,0.000105,0.000105,-9.161550207806751,5.02,True,275.023255813953,174.53488372093,147.674418604651
4,57,The,3,6.1766436197553,0.0537,0.0537,-2.9243422774673182,7.73,False,136.418604651163,95.4651162790698,93.9069767441861
4,58,thylacine,9,,6.46e-08,6.46e-08,-16.555051426157856,1.81,False,837.813953488372,484.860465116279,255.744186046512
4,59,was,3,5.45998320887664,0.00661,0.00661,-5.019171625118542,6.82,False,214.558139534884,162.511627906977,147.06976744186
4,60,one,3,5.19502742193737,0.00295,0.00295,-5.825950108630408,6.47,False,263.837209302326,155.441860465116,151.627906976744
4,61,of,2,5.77117577156368,0.0251,0.0251,-3.684887432844399,7.4,False,159.279069767442,122.255813953488,107.046511627907
4,62,only,4,4.74248946458177,0.00132,0.00132,-6.630123542383857,6.12,False,283.883720930233,176.511627906977,154.581395348837
4,63,two,3,4.73547913286875,0.00126,0.00126,-6.676643558018751,6.1,False,182.976744186047,148.139534883721,148.139534883721
4,64,marsupials,10,0.602059991327962,2.14e-07,2.14e-07,-15.35728982192456,2.33,False,525.418604651163,329.139534883721,224.627906976744
4,65,to,2,6.06317229855216,0.0269,0.0269,-3.6156289923743437,7.43,False,86.7674418604651,80.6976744186046,80.6976744186046
4,66,have,4,5.49725179166937,0.00513,0.00513,-5.272649619799459,6.71,False,287.674418604651,180.906976744186,168.093023255814
4,67,a,1,6.01752581716572,0.0229,0.0229,-3.776618368421943,7.36,False,119.976744186047,91.1860465116279,91.1860465116279
4,68,pouch,5,1.94448267215017,2.69e-06,2.69e-06,-12.825969364350525,3.43,False,353.348837209302,197.581395348837,178.139534883721
4,69,in,2,5.69761724386273,0.0186,0.0186,-3.9845936982629815,7.27,False,196.906976744186,131.581395348837,131.581395348837
4,70,both,4,4.17791147609401,0.000617,0.000617,-7.3906415340588865,5.79,False,438.023255813953,234.023255813953,206.558139534884
4,71,sexes.,6,1.49136169383427,2.69e-06,2.69e-06,-12.825969364350525,3.43,True,328.046511627907,211.767441860465,188.674418604651
4,72,The,3,6.1766436197553,0.0537,0.0537,-2.9243422774673182,7.73,False,135.348837209302,110.53488372093,105.023255813953
4,73,male,4,3.23854788768133,7.76e-05,7.76e-05,-9.463943130775101,4.89,False,252.581395348837,183.581395348837,164.767441860465
4,74,had,3,4.93182894744318,0.00214,0.00214,-6.1469494499483766,6.33,False,119.53488372093,99.2093023255814,96.1162790697674
4,75,a,1,6.01752581716572,0.0229,0.0229,-3.776618368421943,7.36,False,23.9767441860465,23.9767441860465,15.5116279069767
4,76,pouch,5,1.94448267215017,2.69e-06,2.69e-06,-12.825969364350525,3.43,False,342.372093023256,236.906976744186,207.558139534884
4,77,that,4,5.8571382268439,0.0102,0.0102,-4.585367558691911,7.01,False,218.53488372093,144.162790697674,133.860465116279
4,78,protected,9,2.74429298312268,3.24e-05,3.24e-05,-10.33735213516599,4.51,False,491.488372093023,202.395348837209,175.255813953488
4,79,the,3,6.1766436197553,0.0537,0.0537,-2.9243422774673182,7.73,False,100.302325581395,84.0930232558139,74.3488372093023
4,80,external,8,2.10380372095596,3.31e-05,3.31e-05,-10.315977275581258,4.52,False,444.441860465116,238.023255813953,201.186046511628
4,81,reproductive,12,1.74036268949424,6.31e-06,6.31e-06,-11.973374881411152,3.8,False,568.209302325581,322.813953488372,227.093023255814
4,82,organs,6,2.48000694295715,1e-05,1e-05,-11.512925464970229,4.0,False,269.139534883721,181.395348837209,178.116279069767
4,83,while,5,4.25095643933189,0.000724,0.000724,-7.230719165578558,5.86,False,279.697674418605,210.186046511628,199.488372093023
4,84,running,7,3.90606554475524,0.00017,0.00017,-8.679712120914012,5.23,False,323.441860465116,241.0,178.53488372093
4,85,through,7,4.44757661352292,0.000741,0.000741,-7.207509932668187,5.87,False,281.488372093023,188.53488372093,174.06976744186
4,86,thick,5,2.85369821177617,2.88e-05,2.88e-05,-10.455135170822373,4.46,False,339.883720930233,224.651162790698,200.581395348837
4,87,brush.,6,2.85913829729453,1.7e-05,1.7e-05,-10.982297213908058,4.23,True,248.953488372093,172.53488372093,149.046511627907
4,88,The,3,6.1766436197553,0.0537,0.0537,-2.9243422774673182,7.73,False,178.488372093023,113.348837209302,106.837209302326
4,89,thylacine,9,,6.46e-08,6.46e-08,-16.555051426157856,1.81,False,613.209302325581,303.860465116279,214.604651162791
4,90,has,3,4.76216070208618,0.00234,0.00234,-6.057604349612527,6.37,False,186.0,112.674418604651,112.674418604651
4,91,been,4,4.94730625785045,0.00186,0.00186,-6.287178791257027,6.27,False,176.976744186047,122.0,105.860465116279
4,92,described,9,2.66558099101795,0.0001,0.0001,-9.210340371976182,5.0,False,435.441860465116,341.093023255814,224.06976744186
4,93,as,2,5.05334355121762,0.00589,0.00589,-5.134499281318642,6.77,False,107.651162790698,84.6046511627907,76.3255813953488
4,94,a,1,6.01752581716572,0.0229,0.0229,-3.776618368421943,7.36,False,82.0232558139535,68.0697674418605,68.0697674418605
4,95,formidable,10,1.94448267215017,4.47e-06,4.47e-06,-12.318122149338796,3.65,False,550.697674418605,277.976744186047,197.883720930233
4,96,predator,8,2.13033376849501,5.13e-06,5.13e-06,-12.180404898781596,3.71,False,409.441860465116,282.186046511628,250.0
