StimulusID,ContextLength,Region,RegionLength,SubtlexLogFreq,Freq,WordFreq,WordFreqLog,WordFreqZipf,PunctOrClitic,TotalDuration,GazeDuration,FirstFixationDuration,SurprisalLeadingDynamic7,SurprisalLeadingDynamic8,SurprisalLeadingFixed,SurprisalLeadingWhole,SurprisalLeadingSpanning3,SurprisalLeadingSpanning4,SurprisalLeadingSpanning5,SurprisalLeadingSpanning6,SurprisalLeadingSpanning7,SurprisalLeadingSpanningWhole,SurprisalTrailingDynamic7,SurprisalTrailingDynamic8,SurprisalTrailingFixed,SurprisalTrailingWhole,SurprisalTrailingSpanning3,SurprisalTrailingSpanning4,SurprisalTrailingSpanning5,SurprisalTrailingSpanning6,SurprisalTrailingSpanning7,SurprisalTrailingSpanningWhole,SurprisalLeadingAndTrailingDynamic7,SurprisalLeadingAndTrailingDynamic8,SurprisalLeadingAndTrailingFixed,SurprisalLeadingAndTrailingWhole,SurprisalLeadingAndTrailingSpanning3,SurprisalLeadingAndTrailingSpanning4,SurprisalLeadingAndTrailingSpanning5,SurprisalLeadingAndTrailingSpanning6,SurprisalLeadingAndTrailingSpanning7,SurprisalLeadingAndTrailingSpanningWhole,SurprisalNoWhitespaceDynamic7,SurprisalNoWhitespaceDynamic8,SurprisalNoWhitespaceFixed,SurprisalNoWhitespaceWhole,SurprisalNoWhitespaceSpanning3,SurprisalNoWhitespaceSpanning4,SurprisalNoWhitespaceSpanning5,SurprisalNoWhitespaceSpanning6,SurprisalNoWhitespaceSpanning7,SurprisalNoWhitespaceSpanningWhole,RegionLengthPrev,RegionLengthPrevPrev,SubtlexLogFreqPrev,SubtlexLogFreqPrevPrev,WordFreqZipfPrev,WordFreqZipfPrevPrev,SurprisalLeadingPrev,SurprisalLeadingPrevPrev,SurprisalTrailingPrev,SurprisalTrailingPrevPrev,SurprisalLeadingAndTrailingPrev,SurprisalLeadingAndTrailingPrevPrev,SurprisalNoWhitespacePrev,SurprisalNoWhitespacePrevPrev
1,10,of,2,5.77117577156368,0.0251,0.0251,-3.684887432844399,7.4,False,142.973684210526,115.473684210526,109.973684210526,0.6321132293720169,0.6321132293720169,0.6321132293720169,0.6321132293720169,6.104782804159143,9.903392053462255,10.149192596583006,10.149446252736844,10.152816642498806,10.667208723283437,0.20915197830402832,0.20915197830402832,0.20915197830402832,0.20915197830402832,9.479820422186677,9.725620965307428,9.725874621461266,9.729245011223227,9.747405721785007,11.03810501799721,0.6327236095796067,0.6327236095796067,0.6321132293720169,0.6327236095796067,6.104782804159143,9.903392053462255,10.149192596583006,10.149446252736844,10.152816642498806,11.461676649272789,0.20854159809643846,0.20854159809643846,0.20915197830402832,0.20854159809643846,9.479820422186677,9.725620965307428,9.725874621461266,9.729245011223227,9.747405721785007,10.243637092007859,3.0,3.0,4.66334279099049,6.1766436197553,5.57,7.73,1.196906334150583,1.202003213882037,1.617838458010219,1.2015011377147857,1.6204779654261614,1.2046427212979793,1.1942668267346406,1.1988616302988433
1,11,beginnings,10,1.81954393554187,4.37e-06,4.37e-06,-12.340747548856775,3.64,False,676.315789473684,321.894736842105,223.394736842105,9.517333023364827,9.520703413126789,5.472669574787126,10.03509549391142,11.005723102005305,11.00586263185361,11.010256573060147,14.67935386064989,18.039917615197773,11.00586263185361,9.520093032919199,9.538253743480979,9.270668443882649,10.828953039693182,11.00525225164602,11.009646192852557,14.6787434804423,18.039307234990183,19.02694635138038,11.009646192852557,9.51707936721099,9.517333023364827,5.472669574787126,10.829563419900772,11.005723102005305,11.00586263185361,11.010256573060147,14.67935386064989,18.039917615197773,11.010256573060147,9.520093032919199,9.538253743480979,9.270668443882649,10.03448511370383,11.00525225164602,11.009646192852557,14.6787434804423,18.039307234990183,19.02694635138038,11.00525225164602,2.0,3.0,5.77117577156368,4.66334279099049,7.4,5.57,0.6321132293720169,1.196906334150583,0.20915197830402832,1.617838458010219,0.6327236095796067,1.6204779654261614,0.20854159809643846,1.1942668267346406
1,12,and,3,5.8342814273373,0.0257,0.0257,-3.661264287080963,7.41,False,128.210526315789,87.7105263157895,74.2631578947368,0.961451727143583,0.9706276080938849,0.9706276080938849,0.9707671379421896,8.004822121286352,8.992461237676551,10.407615184634423,11.257959056692272,12.219154810825216,12.219154810825216,0.17615968210453303,0.1762992119528377,0.1762992119528377,0.18069315315937473,8.197993311687199,9.613147258645071,10.46349113070292,11.424686884835864,11.471568753585501,11.471568753585501,0.7944679259893519,0.961451727143583,0.9706276080938849,0.9751610791487266,8.004822121286352,8.992461237676551,10.407615184634423,11.257959056692272,12.219154810825216,12.266036679574853,0.17615968210453303,0.1762992119528377,0.1762992119528377,0.1762992119528377,8.197993311687199,9.613147258645071,10.46349113070292,11.424686884835864,11.471568753585501,11.424686884835864,10.0,2.0,1.81954393554187,5.77117577156368,3.64,7.4,10.03509549391142,0.6321132293720169,10.828953039693182,0.20915197830402832,10.829563419900772,0.6327236095796067,10.03448511370383,0.20854159809643846
1,13,gates.,6,2.83569057149243,2e-05,2e-05,-10.819778284410283,4.3,True,446.184210526316,307.289473684211,224.421052631579,9.436848046692234,10.287191918750082,7.034054983344163,11.248387672883027,12.765432766612818,12.823000485977616,15.863592582925904,16.152999722531135,16.331918078077948,12.765432766612818,10.282797977543545,11.24399373167649,8.017300158527824,11.290875600426126,12.818606544771079,15.859198641719367,16.148605781324598,16.32752413687141,16.331037934361554,12.818606544771079,9.436848046692234,10.287191918750082,7.034054983344163,11.295269541632663,12.765432766612818,12.823000485977616,15.863592582925904,16.152999722531135,16.331918078077948,12.823000485977616,11.24399373167649,11.24399373167649,8.017300158527824,11.24399373167649,12.818606544771079,15.859198641719367,16.148605781324598,16.32752413687141,16.331037934361554,12.761038825406281,3.0,10.0,5.8342814273373,1.81954393554187,7.41,3.64,0.9707671379421896,10.03509549391142,0.18069315315937473,10.828953039693182,0.9751610791487266,10.829563419900772,0.1762992119528377,10.03448511370383
1,14,He,2,5.59050523199268,0.0049,0.0049,-5.318520073865556,6.69,False,118.473684210526,96.0526315789474,96.0526315789474,1.5170450937297915,1.5170450937297915,1.5170450937297915,1.5170450937297915,4.904612049648108,5.083530405194921,5.087044202685064,6.79898603454491,7.4554874149608565,5.083530405194921,1.5277309443449525,1.5277309443449525,1.5277309443449525,1.5277309443449525,5.036648536445284,5.040162333935427,6.752104165795274,7.40860554621122,10.41366952230085,5.040162333935427,1.5170450937297915,1.5746128130945891,1.5170450937297915,1.5746128130945891,4.904612049648108,5.083530405194921,5.087044202685064,6.79898603454491,7.4554874149608565,5.087044202685064,1.4701632249801548,1.4701632249801548,1.5277309443449525,1.4701632249801548,5.036648536445284,5.040162333935427,6.752104165795274,7.40860554621122,10.41366952230085,5.036648536445284,6.0,3.0,2.83569057149243,5.8342814273373,4.3,7.41,11.248387672883027,0.9707671379421896,11.290875600426126,0.18069315315937473,11.295269541632663,0.9751610791487266,11.24399373167649,0.1762992119528377
1,15,has,3,4.76216070208618,0.00234,0.00234,-6.057604349612527,6.37,False,238.157894736842,160.578947368421,150.210526315789,3.5664853114651294,3.5664853114651294,3.3875669559183166,3.5664853114651294,5.938442321231065,8.943506297320695,11.25152521175714,12.501839394633024,12.518814751088712,5.281940940815119,3.512431389590475,3.512431389590475,3.5089175921003317,3.512431389590475,8.885938577955898,11.193957492392343,12.444271675268226,12.461247031723914,12.4899477760801,5.880874601866267,3.5699991089552725,3.5699991089552725,3.3875669559183166,3.5699991089552725,5.938442321231065,8.943506297320695,11.25152521175714,12.501839394633024,12.518814751088712,5.938442321231065,3.5089175921003317,3.5089175921003317,3.5089175921003317,3.5089175921003317,8.885938577955898,11.193957492392343,12.444271675268226,12.461247031723914,12.4899477760801,5.224373221450321,2.0,6.0,5.59050523199268,2.83569057149243,6.69,4.3,1.5170450937297915,11.248387672883027,1.5277309443449525,11.290875600426126,1.5746128130945891,11.295269541632663,1.4701632249801548,11.24399373167649
1,16,a,1,6.01752581716572,0.0229,0.0229,-3.776618368421943,7.36,False,97.8947368421053,81.1578947368421,81.1578947368421,1.7154556293499894,1.7154556293499894,2.3719570097659357,1.7154556293499894,7.685039900292011,8.935354083167894,8.952329439623583,8.981030183979769,8.98417546872605,8.98417546872605,2.3684432122757926,2.3684432122757926,5.373507188365423,2.3684432122757926,8.931840285677751,8.94881564213344,8.977516386489626,8.980661671235907,9.056926730004548,9.056926730004548,2.3719570097659357,2.3719570097659357,2.3719570097659357,2.3719570097659357,7.685039900292011,8.935354083167894,8.952329439623583,8.981030183979769,8.98417546872605,9.060440527494691,1.7119418318598463,1.7119418318598463,5.373507188365423,1.7119418318598463,8.931840285677751,8.94881564213344,8.977516386489626,8.980661671235907,9.056926730004548,8.980661671235907,3.0,2.0,4.76216070208618,5.59050523199268,6.37,6.69,3.5664853114651294,1.5170450937297915,3.512431389590475,1.5277309443449525,3.5699991089552725,1.5746128130945891,3.5089175921003317,1.4701632249801548
1,17,double,6,3.50501424008411,0.000102,0.000102,-9.190537744680004,5.01,False,246.684210526316,164.026315789474,143.526315789474,7.265574554629779,7.268719839376061,5.969584270942022,7.268719839376061,10.315242528910346,11.109513105308906,11.143849972317412,11.143943524614642,11.161287893497217,11.161287893497217,6.612218458960115,6.688483517728756,6.563397073401958,6.688483517728756,10.45301172489296,10.487348591901466,10.487442144198695,10.504786513081271,11.227578908487061,11.227578908487061,7.265574554629779,7.268719839376061,5.969584270942022,7.344984898144702,10.315242528910346,11.109513105308906,11.143849972317412,11.143943524614642,11.161287893497217,11.884080288903007,6.612218458960115,6.612218458960115,6.563397073401958,6.612218458960115,10.45301172489296,10.487348591901466,10.487442144198695,10.504786513081271,11.227578908487061,10.504786513081271,1.0,3.0,6.01752581716572,4.76216070208618,7.36,6.37,1.7154556293499894,3.5664853114651294,2.3684432122757926,3.512431389590475,2.3719570097659357,3.5699991089552725,1.7119418318598463,3.5089175921003317
1,18,nature,6,3.36248247475117,9.55e-05,9.55e-05,-9.25638431047759,4.98,False,303.157894736842,195.894736842105,165.052631578947,3.840793265932845,3.875130132941351,3.046522689534285,3.8925680541211563,6.02422322888556,6.025223068124731,6.03058817704013,7.586914640263217,7.699768440468475,6.025223068124731,3.79886507417271,3.7989586264699398,3.7645282071642043,4.539095390758305,5.94895800935609,5.954323118271489,7.510649581494576,7.623503381699834,7.6268596534865765,5.954323118271489,3.046522689534285,3.840793265932845,3.046522689534285,4.615360449526946,6.02422322888556,6.025223068124731,6.03058817704013,7.586914640263217,7.699768440468475,6.03058817704013,3.79886507417271,3.7989586264699398,3.7645282071642043,3.8163029953525154,5.94895800935609,5.954323118271489,7.510649581494576,7.623503381699834,7.6268596534865765,5.94895800935609,6.0,1.0,3.50501424008411,6.01752581716572,5.01,7.36,7.268719839376061,1.7154556293499894,6.688483517728756,2.3684432122757926,7.344984898144702,2.3719570097659357,6.612218458960115,1.7119418318598463
1,19,and,3,5.8342814273373,0.0257,0.0257,-3.661264287080963,7.41,False,203.842105263158,153.131578947368,146.868421052632,2.132655014003575,2.132655014003575,2.131655174764404,2.132655014003575,3.8072003863473185,3.810556658134061,7.40419233630719,7.714087094669139,8.044409608872257,3.8072003863473185,1.4152277275131837,1.4152277275131837,1.409862618597785,1.4152277275131837,3.087764262728271,6.6813999409014,6.991294699263349,7.321617213466467,7.322015000503029,3.087764262728271,2.131655174764404,2.132655014003575,2.131655174764404,2.1380201229189737,3.8072003863473185,3.810556658134061,7.40419233630719,7.714087094669139,8.044409608872257,3.810556658134061,1.409862618597785,1.409862618597785,1.409862618597785,1.409862618597785,3.087764262728271,6.6813999409014,6.991294699263349,7.321617213466467,7.322015000503029,3.0844079909415285,6.0,6.0,3.36248247475117,3.50501424008411,4.98,5.01,3.8925680541211563,7.268719839376061,4.539095390758305,6.688483517728756,4.615360449526946,7.344984898144702,3.8163029953525154,6.612218458960115
1,20,is,2,5.662440491974,0.0117,0.0117,-4.448166437178426,7.07,False,222.973684210526,131.026315789474,111.473684210526,1.6745453723437436,1.6745453723437436,1.6745453723437436,1.6745453723437436,5.581432080665564,5.9117545948686825,5.912152381905244,5.912173757561234,5.91312456989543,5.91313897568962,1.6725365352150874,1.6725365352150874,1.6725365352150874,1.6725365352150874,5.906389485953284,5.906787272989845,5.9068086486458355,5.9077594609800315,5.907773866774221,5.908171423735112,1.6779016441304861,1.6779016441304861,1.6745453723437436,1.6779016441304861,5.581432080665564,5.9117545948686825,5.912152381905244,5.912173757561234,5.91312456989543,5.913536532650511,1.6691802634283448,1.6691802634283448,1.6725365352150874,1.6691802634283448,5.906389485953284,5.906787272989845,5.9068086486458355,5.9077594609800315,5.907773866774221,5.907773866774221,3.0,6.0,5.8342814273373,3.36248247475117,7.41,4.98,2.132655014003575,3.8925680541211563,1.4152277275131837,4.539095390758305,2.1380201229189737,4.615360449526946,1.409862618597785,3.8163029953525154
1,21,usually,7,3.50718097726024,0.000141,0.000141,-8.866750667586105,5.15,False,359.394736842105,281.842105263158,226.210526315789,4.237628385217491,4.238579197551687,3.906886708321821,4.238593603345876,5.30629368212324,5.425559119220523,5.426132405374247,5.4261324693924,5.426132470376928,5.4261518466921075,4.235222925764944,4.235237331559134,4.233852950738196,4.235634888520025,5.4222028474337804,5.422776133587504,5.422776197605657,5.422776198590185,5.422795544665078,5.424955068092359,4.237607009561501,4.237628385217491,3.906886708321821,4.238991160306767,5.30629368212324,5.425559119220523,5.426132405374247,5.4261324693924,5.426132470376928,5.428311339879102,4.235222925764944,4.235237331559134,4.233852950738196,4.235237331559134,5.4222028474337804,5.422776133587504,5.422776197605657,5.422776198590185,5.422795544665078,5.422795574905365,2.0,3.0,5.662440491974,5.8342814273373,7.07,7.41,1.6745453723437436,2.132655014003575,1.6725365352150874,1.4152277275131837,1.6779016441304861,2.1380201229189737,1.6691802634283448,1.409862618597785
1,22,depicted,8,1.34242268082221,5.89e-06,5.89e-06,-12.042254560300778,3.77,False,429.921052631579,214.789473684211,171.710526315789,1.0677000787773636,1.1869655158746468,1.0677000787773636,1.1875582433462313,1.9126438443609572,1.9166765254600193,4.700640095925593,4.932070037820026,5.0098368762311765,1.9126438443609572,1.1865679589137557,1.1871412450674796,1.1865679589137557,1.1893201795723343,1.9162789684991282,4.700242538964702,4.931672480859135,5.009439319270285,5.010130985639208,1.9162789684991282,1.0677000787773636,1.1869655158746468,1.0677000787773636,1.1897177365332254,1.9126438443609572,1.9166765254600193,4.700640095925593,4.932070037820026,5.0098368762311765,1.9166765254600193,1.1871412450674796,1.1871413090856322,1.1865679589137557,1.1871606863853401,1.9162789684991282,4.700242538964702,4.931672480859135,5.009439319270285,5.010130985639208,1.912246287400066,7.0,2.0,3.50718097726024,5.662440491974,5.15,7.07,4.238593603345876,1.6745453723437436,4.235634888520025,1.6725365352150874,4.238991160306767,1.6779016441304861,4.235237331559134,1.6691802634283448
1,23,as,2,5.05334355121762,0.00589,0.00589,-5.134499281318642,6.77,False,173.315789473684,129.105263157895,126.315789473684,0.725085601014726,0.725085601014726,0.725085601014726,0.725085601014726,3.7445117944737945,3.822278632884945,3.8229702992538677,3.822972241420615,3.8229784199527614,3.8229784199527614,0.7269587889267939,0.7269587889267939,0.7269587889267939,0.7269587889267939,3.820119139697951,3.8208108060668735,3.820812748233621,3.8208189267657673,3.821823682142522,3.821823682142522,0.6932816377802453,0.725085601014726,0.725085601014726,0.729118282113788,3.7445117944737945,3.822278632884945,3.8229702992538677,3.822972241420615,3.8229784199527614,3.8239831753295164,0.7229261078277318,0.7229261078277318,0.7269587889267939,0.7229261078277318,3.820119139697951,3.8208108060668735,3.820812748233621,3.8208189267657673,3.821823682142522,3.8208189267657673,8.0,7.0,1.34242268082221,3.50718097726024,3.77,5.15,1.1875582433462313,4.238593603345876,1.1893201795723343,4.235634888520025,1.1897177365332254,4.238991160306767,1.1871606863853401,4.235237331559134
